t              BoxCavity.fdtd_Point probe001_Ez_40_30_24.dat
   0.37592264414201826E-009  -0.235042569E-009
   0.37746331071637079E-009  -0.238049330E-009
   0.37900397729072333E-009  -0.244042980E-009
   0.38054464386507586E-009  -0.258715660E-009
   0.38208531043942839E-009  -0.269895800E-009
   0.38362597701378093E-009  -0.270068717E-009
   0.38516664358813346E-009  -0.267715045E-009
   0.38670731016248600E-009  -0.271306422E-009
   0.38824797673683853E-009  -0.277977752E-009
   0.38978864331119106E-009  -0.284241214E-009
   0.39132930988554360E-009  -0.294816588E-009
   0.39286997645989613E-009  -0.312633364E-009
   0.39441064303424866E-009  -0.329780148E-009
   0.39595130960860120E-009  -0.338457901E-009
   0.39749197618295373E-009  -0.344568374E-009
   0.39903264275730627E-009  -0.359509478E-009
   0.40057330933165880E-009  -0.382162746E-009
   0.40211397590601133E-009  -0.399125677E-009
   0.40365464248036387E-009  -0.401338657E-009
   0.40519530905471640E-009  -0.394444477E-009
   0.40673597562906894E-009  -0.393766963E-009
   0.40827664220342147E-009  -0.408591272E-009
   0.40981730877777400E-009  -0.429293184E-009
   0.41135797535212654E-009  -0.438897640E-009
   0.41289864192647907E-009  -0.441926495E-009
   0.41443930850083160E-009  -0.463656669E-009
   0.41597997507518414E-009  -0.511052811E-009
   0.41752064164953667E-009  -0.556998281E-009
   0.41906130822388921E-009  -0.576014958E-009
   0.42060197479824174E-009  -0.573963488E-009
   0.42214264137259427E-009  -0.572635661E-009
   0.42368330794694681E-009  -0.584381765E-009
   0.42522397452129934E-009  -0.605815620E-009
   0.42676464109565188E-009  -0.622574547E-009
   0.42830530767000441E-009  -0.626275920E-009
   0.42984597424435694E-009  -0.633438080E-009
   0.43138664081870948E-009  -0.666671496E-009
   0.43292730739306201E-009  -0.713358927E-009
   0.43446797396741454E-009  -0.737148231E-009
   0.43600864054176708E-009  -0.735491446E-009
   0.43754930711611961E-009  -0.745197293E-009
   0.43908997369047215E-009  -0.784378118E-009
   0.44063064026482468E-009  -0.829991298E-009
   0.44217130683917721E-009  -0.860167659E-009
   0.44371197341352975E-009  -0.881602236E-009
   0.44525263998788228E-009  -0.907468545E-009
   0.44679330656223482E-009  -0.937438904E-009
   0.44833397313658735E-009  -0.965400981E-009
   0.44987463971093988E-009  -0.987160131E-009
   0.45141530628529242E-009  -0.100020925E-008
   0.45295597285964495E-009  -0.101092623E-008
   0.45449663943399748E-009  -0.103715114E-008
   0.45603730600835002E-009  -0.108714049E-008
   0.45757797258270255E-009  -0.114099430E-008
   0.45911863915705509E-009  -0.117296006E-008
   0.46065930573140762E-009  -0.119070998E-008
   0.46219997230576015E-009  -0.122826860E-008
   0.46374063888011269E-009  -0.129460187E-008
   0.46528130545446522E-009  -0.135615863E-008
   0.46682197202881776E-009  -0.138476408E-008
   0.46836263860317029E-009  -0.139791134E-008
   0.46990330517752282E-009  -0.143016043E-008
   0.47144397175187536E-009  -0.148309842E-008
   0.47298463832622789E-009  -0.152802349E-008
   0.47452530490058042E-009  -0.155028013E-008
   0.47606597147493296E-009  -0.157076296E-008
   0.47760663804928549E-009  -0.162021074E-008
   0.47914730462363803E-009  -0.169950853E-008
   0.48068797119799056E-009  -0.177334347E-008
   0.48222863777234309E-009  -0.181107784E-008
   0.48376930434669563E-009  -0.182935711E-008
   0.48530997092104816E-009  -0.187493243E-008
   0.48685063749540070E-009  -0.196151473E-008
   0.48839130406975323E-009  -0.204839945E-008
   0.48993197064410576E-009  -0.209701501E-008
   0.49147263721845830E-009  -0.212675544E-008
   0.49301330379281083E-009  -0.218808971E-008
   0.49455397036716336E-009  -0.228924391E-008
   0.49609463694151590E-009  -0.238002240E-008
   0.49763530351586843E-009  -0.241766163E-008
   0.49917597009022097E-009  -0.242668641E-008
   0.50071663666457350E-009  -0.247051513E-008
   0.50225730323892603E-009  -0.256932386E-008
   0.50379796981327857E-009  -0.267382116E-008
   0.50533863638763110E-009  -0.273394618E-008
   0.50687930296198364E-009  -0.277087975E-008
   0.50841996953633617E-009  -0.284934165E-008
   0.50996063611068870E-009  -0.298389402E-008
   0.51150130268504124E-009  -0.311178461E-008
   0.51304196925939377E-009  -0.317639803E-008
   0.51458263583374630E-009  -0.320716098E-008
   0.51612330240809884E-009  -0.328160477E-008
   0.51766396898245137E-009  -0.341863804E-008
   0.51920463555680391E-009  -0.355042751E-008
   0.52074530213115644E-009  -0.361579788E-008
   0.52228596870550897E-009  -0.364992836E-008
   0.52382663527986151E-009  -0.374198139E-008
   0.52536730185421404E-009  -0.390972499E-008
   0.52690796842856658E-009  -0.406530409E-008
   0.52844863500291911E-009  -0.413188284E-008
   0.52998930157727164E-009  -0.415579837E-008
   0.53152996815162418E-009  -0.425070201E-008
   0.53307063472597671E-009  -0.444176074E-008
   0.53461130130032924E-009  -0.462665639E-008
   0.53615196787468178E-009  -0.471430583E-008
   0.53769263444903431E-009  -0.475292694E-008
   0.53923330102338685E-009  -0.486710405E-008
   0.54077396759773938E-009  -0.508482678E-008
   0.54231463417209191E-009  -0.529283550E-008
   0.54385530074644445E-009  -0.538883471E-008
   0.54539596732079698E-009  -0.542622525E-008
   0.54693663389514952E-009  -0.554776181E-008
   0.54847730046950205E-009  -0.578961235E-008
   0.55001796704385458E-009  -0.602289729E-008
   0.55155863361820712E-009  -0.612416917E-008
   0.55309930019255965E-009  -0.615155704E-008
   0.55463996676691218E-009  -0.627630614E-008
   0.55618063334126472E-009  -0.654648025E-008
   0.55772129991561725E-009  -0.681093937E-008
   0.55926196648996979E-009  -0.692724100E-008
   0.56080263306432232E-009  -0.696814784E-008
   0.56234329963867485E-009  -0.712518489E-008
   0.56388396621302739E-009  -0.743831308E-008
   0.56542463278737992E-009  -0.773492914E-008
   0.56696529936173246E-009  -0.786683163E-008
   0.56850596593608499E-009  -0.791896415E-008
   0.57004663251043752E-009  -0.810151857E-008
   0.57158729908479006E-009  -0.846104520E-008
   0.57312796565914259E-009  -0.880012774E-008
   0.57466863223349512E-009  -0.893741259E-008
   0.57620929880784766E-009  -0.896865249E-008
   0.57774996538220019E-009  -0.914820841E-008
   0.57929063195655273E-009  -0.953179402E-008
   0.58083129853090526E-009  -0.988962778E-008
   0.58237196510525779E-009  -0.100292770E-007
   0.58391263167961033E-009  -0.100726814E-007
   0.58545329825396286E-009  -0.102943005E-007
   0.58699396482831540E-009  -0.107444578E-007
   0.58853463140266793E-009  -0.111718386E-007
   0.59007529797702046E-009  -0.113562146E-007
   0.59161596455137300E-009  -0.114165939E-007
   0.59315663112572553E-009  -0.116666401E-007
   0.59469729770007806E-009  -0.121796866E-007
   0.59623796427443060E-009  -0.126611504E-007
   0.59777863084878313E-009  -0.128448878E-007
   0.59931929742313567E-009  -0.128757716E-007
   0.60085996399748820E-009  -0.131206317E-007
   0.60240063057184073E-009  -0.136582265E-007
   0.60394129714619327E-009  -0.141641205E-007
   0.60548196372054580E-009  -0.143553835E-007
   0.60702263029489834E-009  -0.143912180E-007
   0.60856329686925087E-009  -0.146804124E-007
   0.61010396344360340E-009  -0.153271085E-007
   0.61164463001795594E-009  -0.159549973E-007
   0.61318529659230847E-009  -0.161978218E-007
   0.61472596316666100E-009  -0.162248579E-007
   0.61626662974101354E-009  -0.165369869E-007
   0.61780729631536607E-009  -0.172610122E-007
   0.61934796288971861E-009  -0.179421846E-007
   0.62088862946407114E-009  -0.181717486E-007
   0.62242929603842367E-009  -0.181748483E-007
   0.62396996261277621E-009  -0.185127433E-007
   0.62551062918712874E-009  -0.193037160E-007
   0.62705129576148128E-009  -0.200470929E-007
   0.62859196233583381E-009  -0.203048938E-007
   0.63013262891018634E-009  -0.203168700E-007
   0.63167329548453888E-009  -0.206933226E-007
   0.63321396205889141E-009  -0.215735412E-007
   0.63475462863324394E-009  -0.224019416E-007
   0.63629529520759648E-009  -0.226754651E-007
   0.63783596178194901E-009  -0.226637216E-007
   0.63937662835630155E-009  -0.230768364E-007
   0.64091729493065408E-009  -0.240869653E-007
   0.64245796150500661E-009  -0.250534509E-007
   0.64399862807935915E-009  -0.253820680E-007
   0.64553929465371168E-009  -0.253656243E-007
   0.64707996122806422E-009  -0.258117190E-007
   0.64862062780241675E-009  -0.269184213E-007
   0.65016129437676928E-009  -0.279598407E-007
   0.65170196095112182E-009  -0.282747141E-007
   0.65324262752547435E-009  -0.282115007E-007
   0.65478329409982688E-009  -0.286793167E-007
   0.65632396067417942E-009  -0.298873921E-007
   0.65786462724853195E-009  -0.310288293E-007
   0.65940529382288449E-009  -0.313843209E-007
   0.66094596039723702E-009  -0.313408250E-007
   0.66248662697158955E-009  -0.318954037E-007
   0.66402729354594209E-009  -0.332777255E-007
   0.66556796012029462E-009  -0.345797808E-007
   0.66710862669464716E-009  -0.349685507E-007
   0.66864929326899969E-009  -0.348659128E-007
   0.67018995984335222E-009  -0.354223282E-007
   0.67173062641770476E-009  -0.369255453E-007
   0.67327129299205729E-009  -0.383483787E-007
   0.67481195956640982E-009  -0.387450712E-007
   0.67635262614076236E-009  -0.385993779E-007
   0.67789329271511489E-009  -0.392030941E-007
   0.67943395928946743E-009  -0.408650678E-007
   0.68097462586381996E-009  -0.424373567E-007
   0.68251529243817249E-009  -0.428743157E-007
   0.68405595901252503E-009  -0.427103153E-007
   0.68559662558687756E-009  -0.433784706E-007
   0.68713729216123010E-009  -0.452321132E-007
   0.68867795873558263E-009  -0.469914525E-007
   0.69021862530993516E-009  -0.474695874E-007
   0.69175929188428770E-009  -0.472553801E-007
   0.69329995845864023E-009  -0.479632938E-007
   0.69484062503299276E-009  -0.499914599E-007
   0.69638129160734530E-009  -0.519034415E-007
   0.69792195818169783E-009  -0.523842552E-007
   0.69946262475605037E-009  -0.521058254E-007
   0.70100329133040290E-009  -0.528614272E-007
   0.70254395790475543E-009  -0.550863000E-007
   0.70408462447910797E-009  -0.571915706E-007
   0.70562529105346050E-009  -0.577186263E-007
   0.70716595762781304E-009  -0.574007935E-007
   0.70870662420216557E-009  -0.582247637E-007
   0.71024729077651810E-009  -0.606762995E-007
   0.71178795735087064E-009  -0.629811225E-007
   0.71332862392522317E-009  -0.635162110E-007
   0.71486929049957570E-009  -0.631208650E-007
   0.71640995707392824E-009  -0.640183231E-007
   0.71795062364828077E-009  -0.667274449E-007
   0.71949129022263331E-009  -0.692559894E-007
   0.72103195679698584E-009  -0.698094524E-007
   0.72257262337133837E-009  -0.693321880E-007
   0.72411328994569091E-009  -0.702925078E-007
   0.72565395652004344E-009  -0.732683816E-007
   0.72719462309439598E-009  -0.760458576E-007
   0.72873528966874851E-009  -0.766120110E-007
   0.73027595624310104E-009  -0.760047811E-007
   0.73181662281745358E-009  -0.769902186E-007
   0.73335728939180611E-009  -0.802383084E-007
   0.73489795596615864E-009  -0.832890237E-007
   0.73643862254051118E-009  -0.838945411E-007
   0.73797928911486371E-009  -0.831994456E-007
   0.73951995568921625E-009  -0.842617638E-007
   0.74106062226356878E-009  -0.878190320E-007
   0.74260128883792131E-009  -0.911580003E-007
   0.74414195541227385E-009  -0.917959184E-007
   0.74568262198662638E-009  -0.909812599E-007
   0.74722328856097892E-009  -0.920850169E-007
   0.74876395513533145E-009  -0.959404289E-007
   0.75030462170968398E-009  -0.995654901E-007
   0.75184528828403652E-009  -0.100212624E-006
   0.75338595485838905E-009  -0.992571429E-007
   0.75492662143274158E-009  -0.100425900E-006
   0.75646728800709412E-009  -0.104633983E-006
   0.75800795458144665E-009  -0.108588551E-006
   0.75954862115579919E-009  -0.109273614E-006
   0.76108928773015172E-009  -0.108206841E-006
   0.76262995430450425E-009  -0.109463755E-006
   0.76417062087885679E-009  -0.114031131E-006
   0.76571128745320932E-009  -0.118302431E-006
   0.76725195402756186E-009  -0.118979095E-006
   0.76879262060191439E-009  -0.117723481E-006
   0.77033328717626692E-009  -0.119009833E-006
   0.77187395375061946E-009  -0.123935564E-006
   0.77341462032497199E-009  -0.128550653E-006
   0.77495528689932452E-009  -0.129236170E-006
   0.77649595347367706E-009  -0.127821778E-006
   0.77803662004802959E-009  -0.129210619E-006
   0.77957728662238213E-009  -0.134582606E-006
   0.78111795319673466E-009  -0.139598143E-006
   0.78265861977108719E-009  -0.140307762E-006
   0.78419928634543973E-009  -0.138714924E-006
   0.78573995291979226E-009  -0.140163550E-006
   0.78728061949414480E-009  -0.145942806E-006
   0.78882128606849733E-009  -0.151326603E-006
   0.79036195264284986E-009  -0.151999998E-006
   0.79190261921720240E-009  -0.150157234E-006
   0.79344328579155493E-009  -0.151669738E-006
   0.79498395236590746E-009  -0.157951519E-006
   0.79652461894026000E-009  -0.163792279E-006
   0.79806528551461253E-009  -0.164459735E-006
   0.79960595208896507E-009  -0.162388460E-006
   0.80114661866331760E-009  -0.163991629E-006
   0.80268728523767013E-009  -0.170762306E-006
   0.80422795181202267E-009  -0.177008275E-006
   0.80576861838637520E-009  -0.177608044E-006
   0.80730928496072774E-009  -0.175220563E-006
   0.80884995153508027E-009  -0.176834689E-006
   0.81039061810943280E-009  -0.184129235E-006
   0.81193128468378534E-009  -0.190923856E-006
   0.81347195125813787E-009  -0.191566201E-006
   0.81501261783249040E-009  -0.188906526E-006
   0.81655328440684294E-009  -0.190607778E-006
   0.81809395098119547E-009  -0.198517441E-006
   0.81963461755554801E-009  -0.205840138E-006
   0.82117528412990054E-009  -0.206399307E-006
   0.82271595070425307E-009  -0.203343362E-006
   0.82425661727860561E-009  -0.205020754E-006
   0.82579728385295814E-009  -0.213437559E-006
   0.82733795042731068E-009  -0.221266546E-006
   0.82887861700166321E-009  -0.221833290E-006
   0.83041928357601574E-009  -0.218486974E-006
   0.83195995015036828E-009  -0.220228600E-006
   0.83350061672472081E-009  -0.229273994E-006
   0.83504128329907334E-009  -0.237712868E-006
   0.83658194987342588E-009  -0.238269109E-006
   0.83812261644777841E-009  -0.234527079E-006
   0.83966328302213095E-009  -0.236234712E-006
   0.84120394959648348E-009  -0.245813652E-006
   0.84274461617083601E-009  -0.254755918E-006
   0.84428528274518855E-009  -0.255246590E-006
   0.84582594931954108E-009  -0.251144030E-006
   0.84736661589389362E-009  -0.252922831E-006
   0.84890728246824615E-009  -0.263189378E-006
   0.85044794904259868E-009  -0.272775935E-006
   0.85198861561695122E-009  -0.273240175E-006
   0.85352928219130375E-009  -0.268745794E-006
   0.85506994876565628E-009  -0.270583058E-006
   0.85661061534000882E-009  -0.281496909E-006
   0.85815128191436135E-009  -0.291588577E-006
   0.85969194848871389E-009  -0.291886693E-006
   0.86123261506306642E-009  -0.286967634E-006
   0.86277328163741895E-009  -0.288886724E-006
   0.86431394821177149E-009  -0.300488864E-006
   0.86585461478612402E-009  -0.311189666E-006
   0.86739528136047656E-009  -0.311424401E-006
   0.86893594793482909E-009  -0.306059519E-006
   0.87047661450918162E-009  -0.307997624E-006
   0.87201728108353416E-009  -0.320325881E-006
   0.87355794765788669E-009  -0.331665348E-006
   0.87509861423223922E-009  -0.331694139E-006
   0.87663928080659176E-009  -0.325698352E-006
   0.87817994738094429E-009  -0.327640521E-006
   0.87972061395529683E-009  -0.340805883E-006
   0.88126128052964936E-009  -0.352877151E-006
   0.88280194710400189E-009  -0.352785918E-006
   0.88434261367835443E-009  -0.346276522E-006
   0.88588328025270696E-009  -0.348312057E-006
   0.88742394682705950E-009  -0.362351159E-006
   0.88896461340141203E-009  -0.375165513E-006
   0.89050527997576456E-009  -0.374873537E-006
   0.89204594655011710E-009  -0.367604684E-006
   0.89358661312446963E-009  -0.369438879E-006
   0.89512727969882216E-009  -0.384194124E-006
   0.89666794627317470E-009  -0.397754320E-006
   0.89820861284752723E-009  -0.397362498E-006
   0.89974927942187977E-009  -0.389537689E-006
   0.90128994599623230E-009  -0.391450811E-006
   0.90283061257058483E-009  -0.407140362E-006
   0.90437127914493737E-009  -0.421509725E-006
   0.90591194571928990E-009  -0.420952603E-006
   0.90745261229364244E-009  -0.412388204E-006
   0.90899327886799497E-009  -0.414084866E-006
   0.91053394544234750E-009  -0.430448580E-006
   0.91207461201670004E-009  -0.445567508E-006
   0.91361527859105257E-009  -0.444940952E-006
   0.91515594516540510E-009  -0.435762075E-006
   0.91669661173975764E-009  -0.437399450E-006
   0.91823727831411017E-009  -0.454606123E-006
   0.91977794488846271E-009  -0.470505739E-006
   0.92131861146281524E-009  -0.469701916E-006
   0.92285927803716777E-009  -0.459863770E-006
   0.92439994461152031E-009  -0.461483836E-006
   0.92594061118587284E-009  -0.479471169E-006
   0.92748127776022538E-009  -0.495979634E-006
   0.92902194433457791E-009  -0.494888923E-006
   0.93056261090893044E-009  -0.484343275E-006
   0.93210327748328298E-009  -0.485890610E-006
   0.93364394405763551E-009  -0.504713171E-006
   0.93518461063198804E-009  -0.522035464E-006
   0.93672527720634058E-009  -0.520809124E-006
