t              csa.fdtd_Point probe C2_Ez_170_20_0.dat
   0.77124999531275051E-006  -0.376684403E+001
   0.77249999530515367E-006  -0.374169350E+001
   0.77374999529755684E-006  -0.372247767E+001
   0.77499999528996000E-006  -0.371098518E+001
   0.77624999528236316E-006  -0.370630217E+001
   0.77749999527476632E-006  -0.370516920E+001
   0.77874999526716948E-006  -0.370318818E+001
   0.77999999525957264E-006  -0.369637561E+001
   0.78124999525197580E-006  -0.368251157E+001
   0.78249999524437897E-006  -0.366187358E+001
   0.78374999523678213E-006  -0.363714719E+001
   0.78499999522918529E-006  -0.361251760E+001
   0.78624999522158845E-006  -0.359219480E+001
   0.78749999521399161E-006  -0.357888603E+001
   0.78874999520639477E-006  -0.357280612E+001
   0.78999999519879793E-006  -0.357161522E+001
   0.79124999519120109E-006  -0.357128239E+001
   0.79249999518360426E-006  -0.356752467E+001
   0.79374999517600742E-006  -0.355731440E+001
   0.79499999516841058E-006  -0.353995466E+001
   0.79624999516081374E-006  -0.351734924E+001
   0.79749999515321690E-006  -0.349333262E+001
   0.79874999514562006E-006  -0.347227120E+001
   0.79999999513802322E-006  -0.345745420E+001
   0.80124999513042638E-006  -0.344989419E+001
   0.80249999512282955E-006  -0.344798112E+001
   0.80374999511523271E-006  -0.344808984E+001
   0.80499999510763587E-006  -0.344589925E+001
   0.80624999510003903E-006  -0.343795753E+001
   0.80749999509244219E-006  -0.342293596E+001
   0.80874999508484535E-006  -0.340211558E+001
   0.80999999507724851E-006  -0.337891483E+001
   0.81124999506965167E-006  -0.335763121E+001
   0.81249999506205484E-006  -0.334186316E+001
   0.81374999505445800E-006  -0.333318710E+001
   0.81499999504686116E-006  -0.333056879E+001
   0.81624999503926432E-006  -0.333073640E+001
   0.81749999503166748E-006  -0.332939887E+001
   0.81874999502407064E-006  -0.332286048E+001
   0.81999999501647380E-006  -0.330940866E+001
   0.82124999500887697E-006  -0.328994060E+001
   0.82249999500128013E-006  -0.326760435E+001
   0.82374999499368329E-006  -0.324661446E+001
   0.82499999498608645E-006  -0.323068714E+001
   0.82624999497848961E-006  -0.322165847E+001
   0.82749999497089277E-006  -0.321879482E+001
   0.82874999496329593E-006  -0.321906257E+001
   0.82999999495569909E-006  -0.321827579E+001
   0.83124999494810226E-006  -0.321268296E+001
   0.83249999494050542E-006  -0.320038247E+001
   0.83374999493290858E-006  -0.318203807E+001
   0.83499999492531174E-006  -0.316063404E+001
   0.83624999491771490E-006  -0.314035392E+001
   0.83749999491011806E-006  -0.312498379E+001
   0.83874999490252122E-006  -0.311644864E+001
   0.83999999489492438E-006  -0.311406708E+001
   0.84124999488732755E-006  -0.311483216E+001
   0.84249999487973071E-006  -0.311459064E+001
   0.84374999487213387E-006  -0.310963655E+001
   0.84499999486453703E-006  -0.309811139E+001
   0.84624999485694019E-006  -0.308071065E+001
   0.84749999484934335E-006  -0.306043673E+001
   0.84874999484174651E-006  -0.304145718E+001
   0.84999999483414967E-006  -0.302747560E+001
   0.85124999482655284E-006  -0.302026653E+001
   0.85249999481895600E-006  -0.301899433E+001
   0.85374999481135916E-006  -0.302058649E+001
   0.85499999480376232E-006  -0.302096200E+001
   0.85624999479616548E-006  -0.301659632E+001
   0.85749999478856864E-006  -0.300583959E+001
   0.85874999478097180E-006  -0.298954105E+001
   0.85999999477337497E-006  -0.297075438E+001
   0.86124999476577813E-006  -0.295358586E+001
   0.86249999475818129E-006  -0.294158316E+001
   0.86374999475058445E-006  -0.293630934E+001
   0.86499999474298761E-006  -0.293671227E+001
   0.86624999473539077E-006  -0.293956304E+001
   0.86749999472779393E-006  -0.294076395E+001
   0.86874999472019709E-006  -0.293697047E+001
   0.86999999471260026E-006  -0.292688489E+001
   0.87124999470500342E-006  -0.291173673E+001
   0.87249999469740658E-006  -0.289478850E+001
   0.87374999468980974E-006  -0.288006043E+001
   0.87499999468221290E-006  -0.287076259E+001
   0.87624999467461606E-006  -0.286803293E+001
   0.87749999466701922E-006  -0.287047434E+001
   0.87874999465942238E-006  -0.287468815E+001
   0.87999999465182555E-006  -0.287662435E+001
   0.88124999464422871E-006  -0.287321973E+001
   0.88249999463663187E-006  -0.286365056E+001
   0.88374999462903503E-006  -0.284966350E+001
   0.88499999462143819E-006  -0.283483934E+001
   0.88624999461384135E-006  -0.282312179E+001
   0.88749999460624451E-006  -0.281723547E+001
   0.88874999459864767E-006  -0.281762862E+001
   0.88999999459105084E-006  -0.282231951E+001
   0.89124999458345400E-006  -0.282768536E+001
   0.89249999457585716E-006  -0.282989621E+001
   0.89374999456826032E-006  -0.282645512E+001
   0.89499999456066348E-006  -0.281722665E+001
   0.89624999455306664E-006  -0.280451035E+001
   0.89749999454546980E-006  -0.279209924E+001
   0.89874999453787296E-006  -0.278371215E+001
   0.89999999453027613E-006  -0.278146744E+001
   0.90124999452267929E-006  -0.278503084E+001
   0.90249999451508245E-006  -0.279177403E+001
   0.90374999450748561E-006  -0.279785848E+001
   0.90499999449988877E-006  -0.279979753E+001
   0.90624999449229193E-006  -0.279586673E+001
   0.90749999448469509E-006  -0.278679848E+001
   0.90874999447709826E-006  -0.277547693E+001
   0.90999999446950142E-006  -0.276575756E+001
   0.91124999446190458E-006  -0.276088786E+001
   0.91249999445430774E-006  -0.276217270E+001
   0.91374999444671090E-006  -0.276843238E+001
   0.91499999443911406E-006  -0.277648616E+001
   0.91624999443151722E-006  -0.278246927E+001
   0.91749999442392038E-006  -0.278343511E+001
   0.91874999441632355E-006  -0.277856636E+001
   0.91999999440872671E-006  -0.276949692E+001
   0.92124999440112987E-006  -0.275962019E+001
   0.92249999439353303E-006  -0.275268960E+001
   0.92374999438593619E-006  -0.275127769E+001
   0.92499999437833935E-006  -0.275571275E+001
   0.92624999437074251E-006  -0.276392627E+001
   0.92749999436314567E-006  -0.277229524E+001
   0.92874999435554884E-006  -0.277715349E+001
   0.92999999434795200E-006  -0.277633715E+001
   0.93124999434035516E-006  -0.277009153E+001
   0.93249999433275832E-006  -0.276094604E+001
   0.93374999432516148E-006  -0.275262856E+001
   0.93499999431756464E-006  -0.274850702E+001
   0.93624999430996780E-006  -0.275020790E+001
   0.93749999430237096E-006  -0.275695252E+001
   0.93874999429477413E-006  -0.276586699E+001
   0.93999999428717729E-006  -0.277315855E+001
   0.94124999427958045E-006  -0.277570033E+001
   0.94249999427198361E-006  -0.277236605E+001
   0.94374999426438677E-006  -0.276452208E+001
   0.94499999425678993E-006  -0.275544167E+001
   0.94624999424919309E-006  -0.274889779E+001
   0.94749999424159626E-006  -0.274755549E+001
   0.94874999423399942E-006  -0.275185108E+001
   0.94999999422640258E-006  -0.275981474E+001
   0.95124999421880574E-006  -0.276790595E+001
   0.95249999421120890E-006  -0.277251935E+001
   0.95374999420361206E-006  -0.277153301E+001
   0.95499999419601522E-006  -0.276521540E+001
   0.95624999418841838E-006  -0.275608087E+001
   0.95749999418082155E-006  -0.274776077E+001
   0.95874999417322471E-006  -0.274342275E+001
   0.95999999416562787E-006  -0.274444890E+001
   0.96124999415803103E-006  -0.274992251E+001
   0.96249999415043419E-006  -0.275707841E+001
   0.96374999414283735E-006  -0.276247191E+001
   0.96499999413524051E-006  -0.276337242E+001
   0.96624999412764367E-006  -0.275883913E+001
   0.96749999412004684E-006  -0.275009131E+001
   0.96874999411245000E-006  -0.274004817E+001
   0.96999999410485316E-006  -0.273219657E+001
   0.97124999409725632E-006  -0.272917819E+001
   0.97249999408965948E-006  -0.273161769E+001
   0.97374999408206264E-006  -0.273769855E+001
   0.97499999407446580E-006  -0.274378586E+001
   0.97624999406686896E-006  -0.274596858E+001
   0.97749999405927213E-006  -0.274190521E+001
   0.97874999405167529E-006  -0.273206663E+001
   0.97999999404407845E-006  -0.271965075E+001
   0.98124999403648161E-006  -0.270908260E+001
   0.98249999402888477E-006  -0.270380425E+001
   0.98374999402128793E-006  -0.270452094E+001
   0.98499999401369109E-006  -0.270889497E+001
   0.98624999400609425E-006  -0.271287012E+001
   0.98749999399849742E-006  -0.271285844E+001
   0.98874999399090058E-006  -0.270749116E+001
   0.98999999398330374E-006  -0.269796276E+001
   0.99124999397570690E-006  -0.268694448E+001
   0.99249999396811006E-006  -0.267697382E+001
   0.99374999396051322E-006  -0.266942644E+001
   0.99499999395291638E-006  -0.266453815E+001
   0.99624999394531955E-006  -0.266201854E+001
   0.99749999393772271E-006  -0.266139340E+001
   0.99874999393012587E-006  -0.266166782E+001
   0.99999999392252903E-006  -0.266081047E+001
