t              csa.fdtd_Point probe C1_Ez_95_20_75.dat
   0.76749999533554103E-006  -0.469769430E+001
   0.76874999532794419E-006  -0.459111929E+001
   0.76999999532034735E-006  -0.454709291E+001
   0.77124999531275051E-006  -0.457021475E+001
   0.77249999530515367E-006  -0.461019325E+001
   0.77374999529755684E-006  -0.462877035E+001
   0.77499999528996000E-006  -0.462764072E+001
   0.77624999528236316E-006  -0.461962175E+001
   0.77749999527476632E-006  -0.459865475E+001
   0.77874999526716948E-006  -0.455187035E+001
   0.77999999525957264E-006  -0.449083519E+001
   0.78124999525197580E-006  -0.445361567E+001
   0.78249999524437897E-006  -0.447052670E+001
   0.78374999523678213E-006  -0.453163147E+001
   0.78499999522918529E-006  -0.458886862E+001
   0.78624999522158845E-006  -0.458922243E+001
   0.78749999521399161E-006  -0.451388216E+001
   0.78874999520639477E-006  -0.439943218E+001
   0.78999999519879793E-006  -0.432265329E+001
   0.79124999519120109E-006  -0.434533453E+001
   0.79249999518360426E-006  -0.445305920E+001
   0.79374999517600742E-006  -0.455082321E+001
   0.79499999516841058E-006  -0.454149055E+001
   0.79624999516081374E-006  -0.442232609E+001
   0.79749999515321690E-006  -0.429430914E+001
   0.79874999514562006E-006  -0.426174450E+001
   0.79999999513802322E-006  -0.432702637E+001
   0.80124999513042638E-006  -0.439935637E+001
   0.80249999512282955E-006  -0.440427113E+001
   0.80374999511523271E-006  -0.435997915E+001
   0.80499999510763587E-006  -0.433223152E+001
   0.80624999510003903E-006  -0.433672428E+001
   0.80749999509244219E-006  -0.432263899E+001
   0.80874999508484535E-006  -0.425718164E+001
   0.80999999507724851E-006  -0.419059992E+001
   0.81124999506965167E-006  -0.420390654E+001
   0.81249999506205484E-006  -0.429977512E+001
   0.81374999505445800E-006  -0.438005447E+001
   0.81499999504686116E-006  -0.434844351E+001
   0.81624999503926432E-006  -0.421915483E+001
   0.81749999503166748E-006  -0.410385752E+001
   0.81874999502407064E-006  -0.409549904E+001
   0.81999999501647380E-006  -0.418157768E+001
   0.82124999500887697E-006  -0.427083015E+001
   0.82249999500128013E-006  -0.428590202E+001
   0.82374999499368329E-006  -0.422196054E+001
   0.82499999498608645E-006  -0.413269806E+001
   0.82624999497848961E-006  -0.407952070E+001
   0.82749999497089277E-006  -0.408923149E+001
   0.82874999496329593E-006  -0.413890648E+001
   0.82999999495569909E-006  -0.417413950E+001
   0.83124999494810226E-006  -0.415637493E+001
   0.83249999494050542E-006  -0.410307741E+001
   0.83374999493290858E-006  -0.407111979E+001
   0.83499999492531174E-006  -0.408867264E+001
   0.83624999491771490E-006  -0.411498308E+001
   0.83749999491011806E-006  -0.408990669E+001
   0.83874999490252122E-006  -0.402056026E+001
   0.83999999489492438E-006  -0.398694777E+001
   0.84124999488732755E-006  -0.404157686E+001
   0.84249999487973071E-006  -0.412618685E+001
   0.84374999487213387E-006  -0.412699080E+001
   0.84499999486453703E-006  -0.401609278E+001
   0.84624999485694019E-006  -0.390094280E+001
   0.84749999484934335E-006  -0.390570259E+001
   0.84874999484174651E-006  -0.402188206E+001
   0.84999999483414967E-006  -0.411363220E+001
   0.85124999482655284E-006  -0.407468891E+001
   0.85249999481895600E-006  -0.394705915E+001
   0.85374999481135916E-006  -0.386355972E+001
   0.85499999480376232E-006  -0.389431071E+001
   0.85624999479616548E-006  -0.398201537E+001
   0.85749999478856864E-006  -0.402489996E+001
   0.85874999478097180E-006  -0.398915744E+001
   0.85999999477337497E-006  -0.392362905E+001
   0.86124999476577813E-006  -0.388769078E+001
   0.86249999475818129E-006  -0.389378214E+001
   0.86374999475058445E-006  -0.391579342E+001
   0.86499999474298761E-006  -0.392616963E+001
   0.86624999473539077E-006  -0.391534615E+001
   0.86749999472779393E-006  -0.389250350E+001
   0.86874999472019709E-006  -0.387975574E+001
   0.86999999471260026E-006  -0.389315963E+001
   0.87124999470500342E-006  -0.391612983E+001
   0.87249999469740658E-006  -0.390480018E+001
   0.87374999468980974E-006  -0.384231114E+001
   0.87499999468221290E-006  -0.378139830E+001
   0.87624999467461606E-006  -0.379970813E+001
   0.87749999466701922E-006  -0.389851570E+001
   0.87874999465942238E-006  -0.397466564E+001
   0.87999999465182555E-006  -0.392779303E+001
   0.88124999464422871E-006  -0.378764772E+001
   0.88249999463663187E-006  -0.369572067E+001
   0.88374999462903503E-006  -0.374600863E+001
   0.88499999462143819E-006  -0.387457442E+001
   0.88624999461384135E-006  -0.393657589E+001
   0.88749999460624451E-006  -0.387585545E+001
   0.88874999459864767E-006  -0.377787209E+001
   0.88999999459105084E-006  -0.375082254E+001
   0.89124999458345400E-006  -0.379643154E+001
   0.89249999457585716E-006  -0.382935166E+001
   0.89374999456826032E-006  -0.380082154E+001
   0.89499999456066348E-006  -0.375656486E+001
   0.89624999455306664E-006  -0.376435399E+001
   0.89749999454546980E-006  -0.382088733E+001
   0.89874999453787296E-006  -0.385835648E+001
   0.89999999453027613E-006  -0.382881737E+001
   0.90124999452267929E-006  -0.375480247E+001
   0.90249999451508245E-006  -0.369828486E+001
   0.90374999450748561E-006  -0.370170283E+001
   0.90499999449988877E-006  -0.376137638E+001
   0.90624999449229193E-006  -0.383505392E+001
   0.90749999448469509E-006  -0.386478829E+001
   0.90874999447709826E-006  -0.381575894E+001
   0.90999999446950142E-006  -0.371753883E+001
   0.91124999446190458E-006  -0.365586853E+001
   0.91249999445430774E-006  -0.369257879E+001
   0.91374999444671090E-006  -0.378966165E+001
   0.91499999443911406E-006  -0.384097552E+001
   0.91624999443151722E-006  -0.379383898E+001
   0.91749999442392038E-006  -0.371393919E+001
   0.91874999441632355E-006  -0.370193672E+001
   0.91999999440872671E-006  -0.376236939E+001
   0.92124999440112987E-006  -0.379870224E+001
   0.92249999439353303E-006  -0.374639130E+001
   0.92374999438593619E-006  -0.366694498E+001
   0.92499999437833935E-006  -0.367171240E+001
   0.92624999437074251E-006  -0.377189922E+001
   0.92749999436314567E-006  -0.385419774E+001
   0.92874999435554884E-006  -0.381770062E+001
   0.92999999434795200E-006  -0.369726181E+001
   0.93124999434035516E-006  -0.362018323E+001
   0.93249999433275832E-006  -0.365845418E+001
   0.93374999432516148E-006  -0.375905514E+001
   0.93499999431756464E-006  -0.381915498E+001
   0.93624999430996780E-006  -0.379630756E+001
   0.93749999430237096E-006  -0.373034501E+001
   0.93874999429477413E-006  -0.368303895E+001
   0.93999999428717729E-006  -0.368288660E+001
   0.94124999427958045E-006  -0.371799088E+001
   0.94249999427198361E-006  -0.375428772E+001
   0.94374999426438677E-006  -0.375839067E+001
   0.94499999425678993E-006  -0.372592521E+001
   0.94624999424919309E-006  -0.369512177E+001
   0.94749999424159626E-006  -0.371112132E+001
   0.94874999423399942E-006  -0.376380634E+001
   0.94999999422640258E-006  -0.378341961E+001
   0.95124999421880574E-006  -0.372464466E+001
   0.95249999421120890E-006  -0.364153695E+001
   0.95374999420361206E-006  -0.363870358E+001
   0.95499999419601522E-006  -0.373860407E+001
   0.95624999418841838E-006  -0.383539748E+001
   0.95749999418082155E-006  -0.381335020E+001
   0.95874999417322471E-006  -0.369141722E+001
   0.95999999416562787E-006  -0.360668182E+001
   0.96124999415803103E-006  -0.365040183E+001
   0.96249999415043419E-006  -0.376175332E+001
   0.96374999414283735E-006  -0.380963635E+001
   0.96499999413524051E-006  -0.375171208E+001
   0.96624999412764367E-006  -0.367139649E+001
   0.96749999412004684E-006  -0.366251945E+001
   0.96874999411245000E-006  -0.372028446E+001
   0.96999999410485316E-006  -0.376557636E+001
   0.97124999409725632E-006  -0.374843717E+001
   0.97249999408965948E-006  -0.369567204E+001
   0.97374999408206264E-006  -0.366515541E+001
   0.97499999407446580E-006  -0.368318892E+001
   0.97624999406686896E-006  -0.373067665E+001
   0.97749999405927213E-006  -0.376705265E+001
   0.97874999405167529E-006  -0.375839067E+001
   0.97999999404407845E-006  -0.370300078E+001
   0.98124999403648161E-006  -0.364515758E+001
   0.98249999402888477E-006  -0.364574885E+001
   0.98374999402128793E-006  -0.371473455E+001
   0.98499999401369109E-006  -0.378201938E+001
   0.98624999400609425E-006  -0.376660132E+001
   0.98749999399849742E-006  -0.367859936E+001
   0.98874999399090058E-006  -0.361982417E+001
   0.98999999398330374E-006  -0.366253161E+001
   0.99124999397570690E-006  -0.375365949E+001
   0.99249999396811006E-006  -0.377623463E+001
   0.99374999396051322E-006  -0.369786263E+001
   0.99499999395291638E-006  -0.361414623E+001
   0.99624999394531955E-006  -0.362757564E+001
   0.99749999393772271E-006  -0.371856523E+001
   0.99874999393012587E-006  -0.377388358E+001
   0.99999999392252903E-006  -0.372945118E+001
