t              csa.fdtd_Point probe B2_Ez_100_20_0.dat
   0.67499999589770709E-007   0.000000000E+000
   0.68749999582173871E-007   0.000000000E+000
   0.69999999574577032E-007   0.000000000E+000
   0.71249999566980193E-007   0.000000000E+000
   0.72499999559383355E-007   0.000000000E+000
   0.73749999551786516E-007   0.000000000E+000
   0.74999999544189677E-007   0.000000000E+000
   0.76249999536592838E-007   0.000000000E+000
   0.77499999528996000E-007   0.000000000E+000
   0.78749999521399161E-007   0.000000000E+000
   0.79999999513802322E-007   0.000000000E+000
   0.81249999506205484E-007   0.000000000E+000
   0.82499999498608645E-007   0.000000000E+000
   0.83749999491011806E-007   0.000000000E+000
   0.84999999483414967E-007   0.000000000E+000
   0.86249999475818129E-007   0.000000000E+000
   0.87499999468221290E-007   0.000000000E+000
   0.88749999460624451E-007   0.000000000E+000
   0.89999999453027613E-007   0.000000000E+000
   0.91249999445430774E-007   0.000000000E+000
   0.92499999437833935E-007   0.000000000E+000
   0.93749999430237096E-007   0.000000000E+000
   0.94999999422640258E-007   0.000000000E+000
   0.96249999415043419E-007   0.000000000E+000
   0.97499999407446580E-007   0.000000000E+000
   0.98749999399849742E-007   0.000000000E+000
   0.99999999392252903E-007   0.000000000E+000
   0.10124999938465606E-006   0.000000000E+000
   0.10249999937705923E-006   0.000000000E+000
   0.10374999936946239E-006   0.000000000E+000
   0.10499999936186555E-006   0.000000000E+000
   0.10624999935426871E-006   0.000000000E+000
   0.10749999934667187E-006   0.000000000E+000
   0.10874999933907503E-006   0.000000000E+000
   0.10999999933147819E-006   0.000000000E+000
   0.11124999932388135E-006   0.000000000E+000
   0.11249999931628452E-006   0.000000000E+000
   0.11374999930868768E-006   0.000000000E+000
   0.11499999930109084E-006   0.000000000E+000
   0.11624999929349400E-006   0.000000000E+000
   0.11749999928589716E-006   0.000000000E+000
   0.11874999927830032E-006   0.000000000E+000
   0.11999999927070348E-006   0.000000000E+000
   0.12124999926310664E-006   0.000000000E+000
   0.12249999925550981E-006   0.000000000E+000
   0.12374999924791297E-006   0.000000000E+000
   0.12499999924031613E-006   0.000000000E+000
   0.12624999923271929E-006   0.000000000E+000
   0.12749999922512245E-006   0.000000000E+000
   0.12874999921752561E-006   0.000000000E+000
   0.12999999920992877E-006   0.000000000E+000
   0.13124999920233194E-006   0.000000000E+000
   0.13249999919473510E-006   0.000000000E+000
   0.13374999918713826E-006   0.000000000E+000
   0.13499999917954142E-006   0.000000000E+000
   0.13624999917194458E-006   0.000000000E+000
   0.13749999916434774E-006  -0.499547253E-035
   0.13874999915675090E-006  -0.348022408E-034
   0.13999999914915406E-006  -0.175223872E-033
   0.14124999914155723E-006  -0.818247383E-033
   0.14249999913396039E-006  -0.371859850E-032
   0.14374999912636355E-006  -0.164953772E-031
   0.14499999911876671E-006  -0.713981163E-031
   0.14624999911116987E-006  -0.301596092E-030
   0.14749999910357303E-006  -0.124395317E-029
   0.14874999909597619E-006  -0.501293233E-029
   0.14999999908837935E-006  -0.197495765E-028
   0.15124999908078252E-006  -0.761128537E-028
   0.15249999907318568E-006  -0.287101338E-027
   0.15374999906558884E-006  -0.106052122E-026
   0.15499999905799200E-006  -0.383821506E-026
   0.15624999905039516E-006  -0.136167438E-025
   0.15749999904279832E-006  -0.473750663E-025
   0.15874999903520148E-006  -0.161714168E-024
   0.15999999902760464E-006  -0.541811856E-024
   0.16124999902000781E-006  -0.178247598E-023
   0.16249999901241097E-006  -0.576020948E-023
   0.16374999900481413E-006  -0.182915292E-022
   0.16499999899721729E-006  -0.570965154E-022
   0.16624999898962045E-006  -0.175251382E-021
   0.16749999898202361E-006  -0.529107614E-021
   0.16874999897442677E-006  -0.157177352E-020
   0.16999999896682993E-006  -0.459543501E-020
   0.17124999895923310E-006  -0.132274460E-019
   0.17249999895163626E-006  -0.374934444E-019
   0.17374999894403942E-006  -0.104683274E-018
   0.17499999893644258E-006  -0.287971918E-018
   0.17624999892884574E-006  -0.780688461E-018
   0.17749999892124890E-006  -0.208622064E-017
   0.17874999891365206E-006  -0.549659449E-017
   0.17999999890605523E-006  -0.142813974E-016
   0.18124999889845839E-006  -0.365999363E-016
   0.18249999889086155E-006  -0.925354709E-016
   0.18374999888326471E-006  -0.230853721E-015
   0.18499999887566787E-006  -0.568389071E-015
   0.18624999886807103E-006  -0.138137394E-014
   0.18749999886047419E-006  -0.331441705E-014
   0.18874999885287735E-006  -0.785243418E-014
   0.18999999884528052E-006  -0.183726105E-013
   0.19124999883768368E-006  -0.424592917E-013
   0.19249999883008684E-006  -0.969333663E-013
   0.19374999882249000E-006  -0.218641904E-012
   0.19499999881489316E-006  -0.487317218E-012
   0.19624999880729632E-006  -0.107340829E-011
   0.19749999879969948E-006  -0.233693837E-011
   0.19874999879210264E-006  -0.502933979E-011
   0.19999999878450581E-006  -0.107005576E-010
   0.20124999877690897E-006  -0.225103304E-010
   0.20249999876931213E-006  -0.468256406E-010
   0.20374999876171529E-006  -0.963289032E-010
   0.20499999875411845E-006  -0.195994235E-009
   0.20624999874652161E-006  -0.394443533E-009
   0.20749999873892477E-006  -0.785272847E-009
   0.20874999873132793E-006  -0.154663615E-008
   0.20999999872373110E-006  -0.301386316E-008
   0.21124999871613426E-006  -0.581113735E-008
   0.21249999870853742E-006  -0.110875042E-007
   0.21374999870094058E-006  -0.209349924E-007
   0.21499999869334374E-006  -0.391208133E-007
   0.21624999868574690E-006  -0.723547942E-007
   0.21749999867815006E-006  -0.132457899E-006
   0.21874999867055323E-006  -0.240029692E-006
   0.21999999866295639E-006  -0.430578638E-006
   0.22124999865535955E-006  -0.764650395E-006
   0.22249999864776271E-006  -0.134436550E-005
   0.22374999864016587E-006  -0.234010622E-005
   0.22499999863256903E-006  -0.403307149E-005
   0.22624999862497219E-006  -0.688232831E-005
   0.22749999861737535E-006  -0.116291958E-004
   0.22874999860977852E-006  -0.194577769E-004
   0.22999999860218168E-006  -0.322388078E-004
   0.23124999859458484E-006  -0.528954915E-004
   0.23249999858698800E-006  -0.859454449E-004
   0.23374999857939116E-006  -0.138293166E-003
   0.23499999857179432E-006  -0.220373913E-003
   0.23624999856419748E-006  -0.347782741E-003
   0.23749999855660064E-006  -0.543562812E-003
   0.23874999854900381E-006  -0.841375091E-003
   0.23999999854140697E-006  -0.128982589E-002
   0.24124999853381013E-006  -0.195828592E-002
   0.24249999852621329E-006  -0.294459658E-002
   0.24374999851861645E-006  -0.438510766E-002
   0.24499999851101961E-006  -0.646753330E-002
   0.24624999850342277E-006  -0.944711734E-002
   0.24749999849582593E-006  -0.136665832E-001
   0.24874999848822910E-006  -0.195802227E-001
   0.24999999848063226E-006  -0.277823582E-001
   0.25124999847303542E-006  -0.390400812E-001
   0.25249999846543858E-006  -0.543299019E-001
   0.25374999845784174E-006  -0.748773590E-001
   0.25499999845024490E-006  -0.102198146E+000
   0.25624999844264806E-006  -0.138138533E+000
   0.25749999843505122E-006  -0.184912369E+000
   0.25874999842745439E-006  -0.245131209E+000
   0.25999999841985755E-006  -0.321823537E+000
   0.26124999841226071E-006  -0.418439090E+000
   0.26249999840466387E-006  -0.538834274E+000
   0.26374999839706703E-006  -0.687235951E+000
   0.26499999838947019E-006  -0.868181229E+000
   0.26624999838187335E-006  -0.108643496E+001
   0.26749999837427652E-006  -0.134688711E+001
   0.26874999836667968E-006  -0.165443802E+001
   0.26999999835908284E-006  -0.201388121E+001
   0.27124999835148600E-006  -0.242979956E+001
   0.27249999834388916E-006  -0.290649009E+001
   0.27374999833629232E-006  -0.344793653E+001
   0.27499999832869548E-006  -0.405785084E+001
   0.27624999832109864E-006  -0.473979282E+001
   0.27749999831350181E-006  -0.549738455E+001
   0.27874999830590497E-006  -0.633461428E+001
   0.27999999829830813E-006  -0.725622129E+001
   0.28124999829071129E-006  -0.826813793E+001
   0.28249999828311445E-006  -0.937794781E+001
   0.28374999827551761E-006  -0.105953197E+002
   0.28499999826792077E-006  -0.119323540E+002
   0.28624999826032393E-006  -0.134037886E+002
   0.28749999825272710E-006  -0.150270195E+002
   0.28874999824513026E-006  -0.168218880E+002
   0.28999999823753342E-006  -0.188102455E+002
   0.29124999822993658E-006  -0.210152969E+002
   0.29249999822233974E-006  -0.234607887E+002
   0.29374999821474290E-006  -0.261701336E+002
   0.29499999820714606E-006  -0.291655483E+002
   0.29624999819954922E-006  -0.324673462E+002
   0.29749999819195239E-006  -0.360935097E+002
   0.29874999818435555E-006  -0.400595741E+002
   0.29999999817675871E-006  -0.443789368E+002
   0.30124999816916187E-006  -0.490635109E+002
   0.30249999816156503E-006  -0.541246605E+002
   0.30374999815396819E-006  -0.595742798E+002
   0.30499999814637135E-006  -0.654258499E+002
   0.30624999813877452E-006  -0.716952057E+002
   0.30749999813117768E-006  -0.784009476E+002
   0.30874999812358084E-006  -0.855642166E+002
   0.30999999811598400E-006  -0.932078857E+002
   0.31124999810838716E-006  -0.101355240E+003
   0.31249999810079032E-006  -0.110028229E+003
   0.31374999809319348E-006  -0.119245590E+003
   0.31499999808559664E-006  -0.129021088E+003
   0.31624999807799981E-006  -0.139362274E+003
   0.31749999807040297E-006  -0.150269852E+003
   0.31874999806280613E-006  -0.161737839E+003
   0.31999999805520929E-006  -0.173754501E+003
   0.32124999804761245E-006  -0.186303802E+003
   0.32249999804001561E-006  -0.199367188E+003
   0.32374999803241877E-006  -0.212925186E+003
   0.32499999802482193E-006  -0.226958450E+003
   0.32624999801722510E-006  -0.241448120E+003
   0.32749999800962826E-006  -0.256375183E+003
   0.32874999800203142E-006  -0.271719025E+003
   0.32999999799443458E-006  -0.287455292E+003
   0.33124999798683774E-006  -0.303553772E+003
   0.33249999797924090E-006  -0.319976379E+003
   0.33374999797164406E-006  -0.336676178E+003
   0.33499999796404722E-006  -0.353597260E+003
   0.33624999795645039E-006  -0.370675964E+003
   0.33749999794885355E-006  -0.387843079E+003
   0.33874999794125671E-006  -0.405026367E+003
   0.33999999793365987E-006  -0.422153320E+003
   0.34124999792606303E-006  -0.439153381E+003
   0.34249999791846619E-006  -0.455958923E+003
   0.34374999791086935E-006  -0.472505157E+003
   0.34499999790327252E-006  -0.488728760E+003
   0.34624999789567568E-006  -0.504566010E+003
   0.34749999788807884E-006  -0.519950684E+003
   0.34874999788048200E-006  -0.534812500E+003
   0.34999999787288516E-006  -0.549076843E+003
   0.35124999786528832E-006  -0.562665527E+003
   0.35249999785769148E-006  -0.575499268E+003
   0.35374999785009464E-006  -0.587500671E+003
   0.35499999784249781E-006  -0.598597900E+003
   0.35624999783490097E-006  -0.608727417E+003
   0.35749999782730413E-006  -0.617835632E+003
   0.35874999781970729E-006  -0.625879089E+003
   0.35999999781211045E-006  -0.632822876E+003
   0.36124999780451361E-006  -0.638638733E+003
   0.36249999779691677E-006  -0.643302246E+003
   0.36374999778931993E-006  -0.646790710E+003
   0.36499999778172310E-006  -0.649082642E+003
   0.36624999777412626E-006  -0.650158264E+003
   0.36749999776652942E-006  -0.650001892E+003
   0.36874999775893258E-006  -0.648605042E+003
   0.36999999775133574E-006  -0.645969421E+003
   0.37124999774373890E-006  -0.642108948E+003
   0.37249999773614206E-006  -0.637050354E+003
   0.37374999772854522E-006  -0.630831543E+003
   0.37499999772094839E-006  -0.623499268E+003
   0.37624999771335155E-006  -0.615105408E+003
   0.37749999770575471E-006  -0.605703735E+003
   0.37874999769815787E-006  -0.595347656E+003
   0.37999999769056103E-006  -0.584089600E+003
   0.38124999768296419E-006  -0.571982239E+003
   0.38249999767536735E-006  -0.559080933E+003
   0.38374999766777051E-006  -0.545446289E+003
   0.38499999766017368E-006  -0.531146301E+003
   0.38624999765257684E-006  -0.516256653E+003
   0.38749999764498000E-006  -0.500859497E+003
   0.38874999763738316E-006  -0.485040344E+003
   0.38999999762978632E-006  -0.468884216E+003
   0.39124999762218948E-006  -0.452471863E+003
   0.39249999761459264E-006  -0.435877136E+003
   0.39374999760699581E-006  -0.419166412E+003
   0.39499999759939897E-006  -0.402399963E+003
   0.39624999759180213E-006  -0.385634705E+003
   0.39749999758420529E-006  -0.368926971E+003
   0.39874999757660845E-006  -0.352334839E+003
   0.39999999756901161E-006  -0.335918823E+003
   0.40124999756141477E-006  -0.319740448E+003
   0.40249999755381793E-006  -0.303859222E+003
   0.40374999754622110E-006  -0.288328888E+003
   0.40499999753862426E-006  -0.273194183E+003
   0.40624999753102742E-006  -0.258489502E+003
   0.40749999752343058E-006  -0.244239319E+003
   0.40874999751583374E-006  -0.230460632E+003
   0.40999999750823690E-006  -0.217166382E+003
   0.41124999750064006E-006  -0.204368713E+003
   0.41249999749304322E-006  -0.192081238E+003
   0.41374999748544639E-006  -0.180319351E+003
   0.41499999747784955E-006  -0.169098602E+003
   0.41624999747025271E-006  -0.158431580E+003
   0.41749999746265587E-006  -0.148324509E+003
   0.41874999745505903E-006  -0.138775024E+003
   0.41999999744746219E-006  -0.129771896E+003
   0.42124999743986535E-006  -0.121297058E+003
   0.42249999743226851E-006  -0.113329140E+003
   0.42374999742467168E-006  -0.105847206E+003
   0.42499999741707484E-006  -0.988336792E+002
   0.42624999740947800E-006  -0.922754059E+002
   0.42749999740188116E-006  -0.861626663E+002
   0.42874999739428432E-006  -0.804865189E+002
   0.42999999738668748E-006  -0.752354431E+002
   0.43124999737909064E-006  -0.703925629E+002
   0.43249999737149381E-006  -0.659347000E+002
   0.43374999736389697E-006  -0.618335838E+002
   0.43499999735630013E-006  -0.580589790E+002
   0.43624999734870329E-006  -0.545825043E+002
   0.43749999734110645E-006  -0.513808174E+002
   0.43874999733350961E-006  -0.484369774E+002
   0.43999999732591277E-006  -0.457395897E+002
   0.44124999731831593E-006  -0.432800636E+002
   0.44249999731071910E-006  -0.410490875E+002
   0.44374999730312226E-006  -0.390335808E+002
   0.44499999729552542E-006  -0.372153244E+002
   0.44624999728792858E-006  -0.355718307E+002
   0.44749999728033174E-006  -0.340792007E+002
   0.44874999727273490E-006  -0.327158737E+002
   0.44999999726513806E-006  -0.314657879E+002
   0.45124999725754122E-006  -0.303196640E+002
   0.45249999724994439E-006  -0.292739525E+002
   0.45374999724234755E-006  -0.283279114E+002
   0.45499999723475071E-006  -0.274799957E+002
   0.45624999722715387E-006  -0.267248898E+002
   0.45749999721955703E-006  -0.260522232E+002
   0.45874999721196019E-006  -0.254474564E+002
   0.45999999720436335E-006  -0.248947048E+002
   0.46124999719676651E-006  -0.243804054E+002
   0.46249999718916968E-006  -0.238963680E+002
   0.46374999718157284E-006  -0.234408398E+002
   0.46499999717397600E-006  -0.230171413E+002
   0.46624999716637916E-006  -0.226304474E+002
   0.46749999715878232E-006  -0.222841187E+002
   0.46874999715118548E-006  -0.219770203E+002
   0.46999999714358864E-006  -0.217028389E+002
   0.47124999713599180E-006  -0.214515057E+002
   0.47249999712839497E-006  -0.212121563E+002
   0.47374999712079813E-006  -0.209764557E+002
   0.47499999711320129E-006  -0.207410393E+002
   0.47624999710560445E-006  -0.205081158E+002
   0.47749999709800761E-006  -0.202840290E+002
   0.47874999709041077E-006  -0.200762596E+002
   0.47999999708281393E-006  -0.198899918E+002
   0.48124999707521710E-006  -0.197255268E+002
   0.48249999706762026E-006  -0.195775814E+002
   0.48374999706002342E-006  -0.194369106E+002
   0.48499999705242658E-006  -0.192937374E+002
   0.48624999704482974E-006  -0.191416969E+002
   0.48749999703723290E-006  -0.189805737E+002
   0.48874999702963606E-006  -0.188164406E+002
   0.48999999702203922E-006  -0.186588764E+002
   0.49124999701444239E-006  -0.185163841E+002
   0.49249999700684555E-006  -0.183921738E+002
   0.49374999699924871E-006  -0.182825584E+002
   0.49499999699165187E-006  -0.181788712E+002
   0.49624999698405503E-006  -0.180718536E+002
   0.49749999697645819E-006  -0.179560165E+002
   0.49874999696886135E-006  -0.178315620E+002
   0.49999999696126451E-006  -0.177031498E+002
   0.50124999695366768E-006  -0.175768051E+002
   0.50249999694607084E-006  -0.174571896E+002
   0.50374999693847400E-006  -0.173466702E+002
   0.50499999693087716E-006  -0.172458630E+002
   0.50624999692328032E-006  -0.171541786E+002
   0.50749999691568348E-006  -0.170692978E+002
   0.50874999690808664E-006  -0.169861622E+002
   0.50999999690048980E-006  -0.168973618E+002
   0.51124999689289297E-006  -0.167962685E+002
   0.51249999688529613E-006  -0.166818810E+002
   0.51374999687769929E-006  -0.165619144E+002
   0.51499999687010245E-006  -0.164506283E+002
   0.51624999686250561E-006  -0.163610439E+002
   0.51749999685490877E-006  -0.162958622E+002
   0.51874999684731193E-006  -0.162436543E+002
   0.51999999683971510E-006  -0.161843548E+002
   0.52124999683211826E-006  -0.161016884E+002
   0.52249999682452142E-006  -0.159944277E+002
   0.52374999681692458E-006  -0.158781195E+002
   0.52499999680932774E-006  -0.157750597E+002
   0.52624999680173090E-006  -0.156989603E+002
   0.52749999679413406E-006  -0.156453514E+002
   0.52874999678653722E-006  -0.155952196E+002
   0.52999999677894039E-006  -0.155296116E+002
   0.53124999677134355E-006  -0.154441710E+002
   0.53249999676374671E-006  -0.153519735E+002
   0.53374999675614987E-006  -0.152719278E+002
   0.53499999674855303E-006  -0.152118769E+002
   0.53624999674095619E-006  -0.151607332E+002
   0.53749999673335935E-006  -0.150973024E+002
   0.53874999672576251E-006  -0.150095415E+002
   0.53999999671816568E-006  -0.149080639E+002
   0.54124999671056884E-006  -0.148208513E+002
   0.54249999670297200E-006  -0.147711163E+002
   0.54374999669537516E-006  -0.147553778E+002
   0.54499999668777832E-006  -0.147410240E+002
   0.54624999668018148E-006  -0.146884785E+002
   0.54749999667258464E-006  -0.145827456E+002
   0.54874999666498780E-006  -0.144491796E+002
   0.54999999665739097E-006  -0.143384457E+002
   0.55124999664979413E-006  -0.142894258E+002
   0.55249999664219729E-006  -0.142978716E+002
   0.55374999663460045E-006  -0.143165216E+002
   0.55499999662700361E-006  -0.142890100E+002
   0.55624999661940677E-006  -0.141927528E+002
   0.55749999661180993E-006  -0.140571852E+002
   0.55874999660421309E-006  -0.139417973E+002
   0.55999999659661626E-006  -0.138901157E+002
   0.56124999658901942E-006  -0.138958092E+002
   0.56249999658142258E-006  -0.139083614E+002
   0.56374999657382574E-006  -0.138742237E+002
   0.56499999656622890E-006  -0.137802773E+002
   0.56624999655863206E-006  -0.136639090E+002
   0.56749999655103522E-006  -0.135810957E+002
   0.56874999654343839E-006  -0.135588112E+002
   0.56999999653584155E-006  -0.135716801E+002
   0.57124999652824471E-006  -0.135631189E+002
   0.57249999652064787E-006  -0.134937954E+002
   0.57374999651305103E-006  -0.133765430E+002
   0.57499999650545419E-006  -0.132673635E+002
   0.57624999649785735E-006  -0.132189455E+002
   0.57749999649026051E-006  -0.132354021E+002
   0.57874999648266368E-006  -0.132669106E+002
   0.57999999647506684E-006  -0.132498112E+002
   0.58124999646747000E-006  -0.131591644E+002
   0.58249999645987316E-006  -0.130296640E+002
   0.58374999645227632E-006  -0.129271259E+002
   0.58499999644467948E-006  -0.128944616E+002
   0.58624999643708264E-006  -0.129175339E+002
   0.58749999642948580E-006  -0.129391232E+002
   0.58874999642188897E-006  -0.129080782E+002
   0.58999999641429213E-006  -0.128210554E+002
   0.59124999640669529E-006  -0.127216244E+002
   0.59249999639909845E-006  -0.126592131E+002
   0.59374999639150161E-006  -0.126453238E+002
   0.59499999638390477E-006  -0.126459074E+002
   0.59624999637630793E-006  -0.126156750E+002
   0.59749999636871109E-006  -0.125420971E+002
   0.59874999636111426E-006  -0.124580841E+002
   0.59999999635351742E-006  -0.124109774E+002
   0.60124999634592058E-006  -0.124159679E+002
   0.60249999633832374E-006  -0.124375372E+002
   0.60374999633072690E-006  -0.124182196E+002
   0.60499999632313006E-006  -0.123308907E+002
   0.60624999631553322E-006  -0.122076845E+002
   0.60749999630793639E-006  -0.121172781E+002
   0.60874999630033955E-006  -0.121074142E+002
   0.60999999629274271E-006  -0.121616049E+002
   0.61124999628514587E-006  -0.122088547E+002
   0.61249999627754903E-006  -0.121805315E+002
   0.61374999626995219E-006  -0.120674715E+002
   0.61499999626235535E-006  -0.119288979E+002
   0.61624999625475851E-006  -0.118448257E+002
   0.61749999624716168E-006  -0.118512459E+002
   0.61874999623956484E-006  -0.119118214E+002
   0.61999999623196800E-006  -0.119489079E+002
   0.62124999622437116E-006  -0.119070854E+002
   0.62249999621677432E-006  -0.117963037E+002
   0.62374999620917748E-006  -0.116804523E+002
   0.62499999620158064E-006  -0.116234016E+002
   0.62624999619398380E-006  -0.116385374E+002
   0.62749999618638697E-006  -0.116819811E+002
   0.62874999617879013E-006  -0.116914778E+002
   0.62999999617119329E-006  -0.116362009E+002
   0.63124999616359645E-006  -0.115373945E+002
   0.63249999615599961E-006  -0.114470806E+002
   0.63374999614840277E-006  -0.114062662E+002
   0.63499999614080593E-006  -0.114168100E+002
   0.63624999613320909E-006  -0.114453630E+002
   0.63749999612561226E-006  -0.114507704E+002
   0.63874999611801542E-006  -0.114113607E+002
   0.63999999611041858E-006  -0.113345509E+002
   0.64124999610282174E-006  -0.112479906E+002
   0.64249999609522490E-006  -0.111827841E+002
   0.64374999608762806E-006  -0.111586761E+002
   0.64499999608003122E-006  -0.111749954E+002
   0.64624999607243439E-006  -0.112086840E+002
   0.64749999606483755E-006  -0.112224236E+002
   0.64874999605724071E-006  -0.111842070E+002
   0.64999999604964387E-006  -0.110906105E+002
   0.65124999604204703E-006  -0.109767513E+002
   0.65249999603445019E-006  -0.108992043E+002
   0.65374999602685335E-006  -0.108973827E+002
   0.65499999601925651E-006  -0.109601755E+002
   0.65624999601165968E-006  -0.110270004E+002
   0.65749999600406284E-006  -0.110286007E+002
   0.65874999599646600E-006  -0.109395905E+002
   0.65999999598886916E-006  -0.108009987E+002
   0.66124999598127232E-006  -0.106919565E+002
   0.66249999597367548E-006  -0.106704254E+002
   0.66374999596607864E-006  -0.107293940E+002
   0.66499999595848180E-006  -0.108035488E+002
   0.66624999595088497E-006  -0.108205147E+002
   0.66749999594328813E-006  -0.107548647E+002
   0.66874999593569129E-006  -0.106425629E+002
   0.66999999592809445E-006  -0.105478115E+002
   0.67124999592049761E-006  -0.105129461E+002
   0.67249999591290077E-006  -0.105321493E+002
   0.67374999590530393E-006  -0.105653315E+002
   0.67499999589770709E-006  -0.105738001E+002
   0.67624999589011026E-006  -0.105453901E+002
   0.67749999588251342E-006  -0.104926748E+002
   0.67874999587491658E-006  -0.104347067E+002
   0.67999999586731974E-006  -0.103838758E+002
   0.68124999585972290E-006  -0.103470488E+002
   0.68249999585212606E-006  -0.103310432E+002
   0.68374999584452922E-006  -0.103388815E+002
   0.68499999583693238E-006  -0.103584661E+002
   0.68624999582933555E-006  -0.103605146E+002
   0.68749999582173871E-006  -0.103174582E+002
   0.68874999581414187E-006  -0.102317190E+002
   0.68999999580654503E-006  -0.101448431E+002
   0.69124999579894819E-006  -0.101104250E+002
   0.69249999579135135E-006  -0.101476631E+002
   0.69374999578375451E-006  -0.102166414E+002
   0.69499999577615768E-006  -0.102436609E+002
   0.69624999576856084E-006  -0.101814690E+002
   0.69749999576096400E-006  -0.100538187E+002
   0.69874999575336716E-006  -0.994197464E+001
   0.69999999574577032E-006  -0.991968918E+001
   0.70124999573817348E-006  -0.999038601E+001
   0.70249999573057664E-006  -0.100817232E+002
   0.70374999572297980E-006  -0.101042690E+002
   0.70499999571538297E-006  -0.100248737E+002
   0.70624999570778613E-006  -0.989210224E+001
   0.70749999570018929E-006  -0.979324913E+001
   0.70874999569259245E-006  -0.978210163E+001
   0.70999999568499561E-006  -0.983992195E+001
   0.71124999567739877E-006  -0.989946079E+001
   0.71249999566980193E-006  -0.990495014E+001
   0.71374999566220509E-006  -0.985271645E+001
   0.71499999565460826E-006  -0.978097343E+001
   0.71624999564701142E-006  -0.972724056E+001
   0.71749999563941458E-006  -0.969857979E+001
   0.71874999563181774E-006  -0.967996025E+001
   0.71999999562422090E-006  -0.966337299E+001
   0.72124999561662406E-006  -0.966008759E+001
   0.72249999560902722E-006  -0.968086624E+001
   0.72374999560143038E-006  -0.970862198E+001
   0.72499999559383355E-006  -0.970080376E+001
   0.72624999558623671E-006  -0.962838078E+001
   0.72749999557863987E-006  -0.951509762E+001
   0.72874999557104303E-006  -0.943168831E+001
   0.72999999556344619E-006  -0.943955326E+001
   0.73124999555584935E-006  -0.953097057E+001
   0.73249999554825251E-006  -0.962451839E+001
   0.73374999554065568E-006  -0.962820625E+001
   0.73499999553305884E-006  -0.951893234E+001
   0.73624999552546200E-006  -0.936660671E+001
   0.73749999551786516E-006  -0.927770424E+001
   0.73874999551026832E-006  -0.930570030E+001
   0.73999999550267148E-006  -0.940725517E+001
   0.74124999549507464E-006  -0.948246479E+001
   0.74249999548747780E-006  -0.946167088E+001
   0.74374999547988097E-006  -0.936067200E+001
   0.74499999547228413E-006  -0.925787258E+001
   0.74624999546468729E-006  -0.921982193E+001
   0.74749999545709045E-006  -0.924641609E+001
   0.74874999544949361E-006  -0.928311157E+001
   0.74999999544189677E-006  -0.928084183E+001
   0.75124999543429993E-006  -0.924101448E+001
   0.75249999542670309E-006  -0.920346451E+001
   0.75374999541910626E-006  -0.919599342E+001
   0.75499999541150942E-006  -0.920231342E+001
   0.75624999540391258E-006  -0.918289089E+001
   0.75749999539631574E-006  -0.912487602E+001
   0.75874999538871890E-006  -0.906457138E+001
   0.75999999538112206E-006  -0.905380630E+001
   0.76124999537352522E-006  -0.910216427E+001
