t              LineCurrent.fdtd_Point probe_Ey_50_25_30.dat
   0.17225025639774211E-008  -0.709490061E+000
   0.17240432639452005E-008  -0.724352062E+000
   0.17255839639129800E-008  -0.739261806E+000
   0.17271246638807594E-008  -0.754203439E+000
   0.17286653638485389E-008  -0.769145012E+000
   0.17302060638163183E-008  -0.784067571E+000
   0.17317467637840978E-008  -0.798985183E+000
   0.17332874637518772E-008  -0.813933730E+000
   0.17348281637196566E-008  -0.828930497E+000
   0.17363688636874361E-008  -0.843958497E+000
   0.17379095636552155E-008  -0.858975887E+000
   0.17394502636229950E-008  -0.873956025E+000
   0.17409909635907744E-008  -0.888906121E+000
   0.17425316635585539E-008  -0.903860211E+000
   0.17440723635263333E-008  -0.918844104E+000
   0.17456130634941128E-008  -0.933847725E+000
   0.17471537634618922E-008  -0.948832273E+000
   0.17486944634296717E-008  -0.963763595E+000
   0.17502351633974511E-008  -0.978640974E+000
   0.17517758633652306E-008  -0.993495166E+000
   0.17533165633330100E-008  -0.100836194E+001
   0.17548572633007894E-008  -0.102325213E+001
   0.17563979632685689E-008  -0.103813684E+001
   0.17579386632363483E-008  -0.105297661E+001
   0.17594793632041278E-008  -0.106775022E+001
   0.17610200631719072E-008  -0.108246469E+001
   0.17625607631396867E-008  -0.109714639E+001
   0.17641014631074661E-008  -0.111180854E+001
   0.17656421630752456E-008  -0.112644172E+001
   0.17671828630430250E-008  -0.114102268E+001
   0.17687235630108045E-008  -0.115553594E+001
   0.17702642629785839E-008  -0.116998553E+001
   0.17718049629463634E-008  -0.118438983E+001
   0.17733456629141428E-008  -0.119876325E+001
   0.17748863628819223E-008  -0.121310222E+001
   0.17764270628497017E-008  -0.122738826E+001
   0.17779677628174811E-008  -0.124160087E+001
   0.17795084627852606E-008  -0.125573182E+001
   0.17810491627530400E-008  -0.126978469E+001
   0.17825898627208195E-008  -0.128376460E+001
   0.17841305626885989E-008  -0.129767513E+001
   0.17856712626563784E-008  -0.131151867E+001
   0.17872119626241578E-008  -0.132529771E+001
   0.17887526625919373E-008  -0.133901143E+001
   0.17902933625597167E-008  -0.135264838E+001
   0.17918340625274962E-008  -0.136619079E+001
   0.17933747624952756E-008  -0.137962496E+001
   0.17949154624630551E-008  -0.139295435E+001
   0.17964561624308345E-008  -0.140619874E+001
   0.17979968623986139E-008  -0.141937411E+001
   0.17995375623663934E-008  -0.143248093E+001
   0.18010782623341728E-008  -0.144549227E+001
   0.18026189623019523E-008  -0.145838118E+001
   0.18041596622697317E-008  -0.147113848E+001
   0.18057003622375112E-008  -0.148377800E+001
   0.18072410622052906E-008  -0.149632800E+001
   0.18087817621730701E-008  -0.150880361E+001
   0.18103224621408495E-008  -0.152118886E+001
   0.18118631621086290E-008  -0.153345430E+001
   0.18134038620764084E-008  -0.154557478E+001
   0.18149445620441879E-008  -0.155755723E+001
   0.18164852620119673E-008  -0.156942153E+001
   0.18180259619797468E-008  -0.158118308E+001
   0.18195666619475262E-008  -0.159284115E+001
   0.18211073619153056E-008  -0.160437489E+001
   0.18226480618830851E-008  -0.161576772E+001
   0.18241887618508645E-008  -0.162702036E+001
   0.18257294618186440E-008  -0.163814688E+001
   0.18272701617864234E-008  -0.164915788E+001
   0.18288108617542029E-008  -0.166004777E+001
   0.18303515617219823E-008  -0.167079496E+001
   0.18318922616897618E-008  -0.168137848E+001
   0.18334329616575412E-008  -0.169179904E+001
   0.18349736616253207E-008  -0.170207989E+001
   0.18365143615931001E-008  -0.171224427E+001
   0.18380550615608796E-008  -0.172228849E+001
   0.18395957615286590E-008  -0.173218334E+001
   0.18411364614964384E-008  -0.174190140E+001
   0.18426771614642179E-008  -0.175143814E+001
   0.18442178614319973E-008  -0.176081204E+001
   0.18457585613997768E-008  -0.177005076E+001
   0.18472992613675562E-008  -0.177916431E+001
   0.18488399613353357E-008  -0.178813934E+001
   0.18503806613031151E-008  -0.179695642E+001
   0.18519213612708946E-008  -0.180560756E+001
   0.18534620612386740E-008  -0.181409657E+001
   0.18550027612064535E-008  -0.182242966E+001
   0.18565434611742329E-008  -0.183059764E+001
   0.18580841611420124E-008  -0.183858514E+001
   0.18596248611097918E-008  -0.184638333E+001
   0.18611655610775713E-008  -0.185399604E+001
   0.18627062610453507E-008  -0.186143637E+001
   0.18642469610131301E-008  -0.186872292E+001
   0.18657876609809096E-008  -0.187586749E+001
   0.18673283609486890E-008  -0.188286626E+001
   0.18688690609164685E-008  -0.188969910E+001
   0.18704097608842479E-008  -0.189634001E+001
   0.18719504608520274E-008  -0.190278053E+001
   0.18734911608198068E-008  -0.190902853E+001
   0.18750318607875863E-008  -0.191509950E+001
   0.18765725607553657E-008  -0.192100167E+001
   0.18781132607231452E-008  -0.192674148E+001
   0.18796539606909246E-008  -0.193231428E+001
   0.18811946606587041E-008  -0.193770301E+001
   0.18827353606264835E-008  -0.194289947E+001
   0.18842760605942629E-008  -0.194790351E+001
   0.18858167605620424E-008  -0.195272005E+001
   0.18873574605298218E-008  -0.195735741E+001
   0.18888981604976013E-008  -0.196182489E+001
   0.18904388604653807E-008  -0.196611428E+001
   0.18919795604331602E-008  -0.197021151E+001
   0.18935202604009396E-008  -0.197410738E+001
   0.18950609603687191E-008  -0.197781003E+001
   0.18966016603364985E-008  -0.198133135E+001
   0.18981423603042780E-008  -0.198468006E+001
   0.18996830602720574E-008  -0.198785508E+001
   0.19012237602398369E-008  -0.199084485E+001
   0.19027644602076163E-008  -0.199363947E+001
   0.19043051601753958E-008  -0.199623394E+001
   0.19058458601431752E-008  -0.199863088E+001
   0.19073865601109546E-008  -0.200083923E+001
   0.19089272600787341E-008  -0.200286555E+001
   0.19104679600465135E-008  -0.200471091E+001
   0.19120086600142930E-008  -0.200637341E+001
   0.19135493599820724E-008  -0.200784802E+001
   0.19150900599498519E-008  -0.200913239E+001
   0.19166307599176313E-008  -0.201022434E+001
   0.19181714598854108E-008  -0.201111937E+001
   0.19197121598531902E-008  -0.201181269E+001
   0.19212528598209697E-008  -0.201230860E+001
   0.19227935597887491E-008  -0.201262426E+001
   0.19243342597565286E-008  -0.201277113E+001
   0.19258749597243080E-008  -0.201275110E+001
   0.19274156596920874E-008  -0.201254344E+001
   0.19289563596598669E-008  -0.201212549E+001
   0.19304970596276463E-008  -0.201148891E+001
   0.19320377595954258E-008  -0.201065326E+001
   0.19335784595632052E-008  -0.200964689E+001
   0.19351191595309847E-008  -0.200848818E+001
   0.19366598594987641E-008  -0.200717211E+001
   0.19382005594665436E-008  -0.200567007E+001
   0.19397412594343230E-008  -0.200396037E+001
   0.19412819594021025E-008  -0.200203776E+001
   0.19428226593698819E-008  -0.199991751E+001
   0.19443633593376614E-008  -0.199762154E+001
   0.19459040593054408E-008  -0.199515963E+001
   0.19474447592732202E-008  -0.199252641E+001
   0.19489854592409997E-008  -0.198970592E+001
   0.19505261592087791E-008  -0.198669350E+001
   0.19520668591765586E-008  -0.198350382E+001
   0.19536075591443380E-008  -0.198015761E+001
   0.19551482591121175E-008  -0.197665596E+001
   0.19566889590798969E-008  -0.197297895E+001
   0.19582296590476764E-008  -0.196910214E+001
   0.19597703590154558E-008  -0.196501553E+001
   0.19613110589832353E-008  -0.196072996E+001
   0.19628517589510147E-008  -0.195627606E+001
   0.19643924589187942E-008  -0.195167446E+001
   0.19659331588865736E-008  -0.194692671E+001
   0.19674738588543531E-008  -0.194201744E+001
   0.19690145588221325E-008  -0.193693399E+001
   0.19705552587899119E-008  -0.193167365E+001
   0.19720959587576914E-008  -0.192623746E+001
   0.19736366587254708E-008  -0.192062938E+001
   0.19751773586932503E-008  -0.191485226E+001
   0.19767180586610297E-008  -0.190890741E+001
   0.19782587586288092E-008  -0.190279782E+001
   0.19797994585965886E-008  -0.189653552E+001
   0.19813401585643681E-008  -0.189013100E+001
   0.19828808585321475E-008  -0.188358045E+001
   0.19844215584999270E-008  -0.187686884E+001
   0.19859622584677064E-008  -0.186997724E+001
   0.19875029584354859E-008  -0.186290276E+001
   0.19890436584032653E-008  -0.185566270E+001
   0.19905843583710447E-008  -0.184828377E+001
   0.19921250583388242E-008  -0.184077704E+001
   0.19936657583066036E-008  -0.183313477E+001
   0.19952064582743831E-008  -0.182534325E+001
   0.19967471582421625E-008  -0.181739247E+001
   0.19982878582099420E-008  -0.180928457E+001
   0.19998285581777214E-008  -0.180103564E+001
   0.20013692581455009E-008  -0.179265702E+001
   0.20029099581132803E-008  -0.178414905E+001
   0.20044506580810598E-008  -0.177550006E+001
   0.20059913580488392E-008  -0.176669931E+001
   0.20075320580166187E-008  -0.175775170E+001
   0.20090727579843981E-008  -0.174866843E+001
   0.20106134579521776E-008  -0.173945808E+001
   0.20121541579199570E-008  -0.173011303E+001
   0.20136948578877364E-008  -0.172062492E+001
   0.20152355578555159E-008  -0.171099508E+001
   0.20167762578232953E-008  -0.170124030E+001
   0.20183169577910748E-008  -0.169138312E+001
   0.20198576577588542E-008  -0.168143475E+001
   0.20213983577266337E-008  -0.167138159E+001
   0.20229390576944131E-008  -0.166120028E+001
   0.20244797576621926E-008  -0.165087318E+001
   0.20260204576299720E-008  -0.164040673E+001
   0.20275611575977515E-008  -0.162982094E+001
   0.20291018575655309E-008  -0.161913121E+001
   0.20306425575333104E-008  -0.160834265E+001
   0.20321832575010898E-008  -0.159744155E+001
   0.20337239574688692E-008  -0.158642292E+001
   0.20352646574366487E-008  -0.157529438E+001
   0.20368053574044281E-008  -0.156406677E+001
   0.20383460573722076E-008  -0.155274940E+001
   0.20398867573399870E-008  -0.154133630E+001
   0.20414274573077665E-008  -0.152982044E+001
   0.20429681572755459E-008  -0.151818991E+001
   0.20445088572433254E-008  -0.150644696E+001
   0.20460495572111048E-008  -0.149460745E+001
   0.20475902571788843E-008  -0.148269463E+001
   0.20491309571466637E-008  -0.147071946E+001
   0.20506716571144432E-008  -0.145867598E+001
   0.20522123570822226E-008  -0.144654655E+001
   0.20537530570500021E-008  -0.143431628E+001
   0.20552937570177815E-008  -0.142197752E+001
   0.20568344569855609E-008  -0.140953958E+001
   0.20583751569533404E-008  -0.139702249E+001
   0.20599158569211198E-008  -0.138444543E+001
   0.20614565568888993E-008  -0.137181342E+001
   0.20629972568566787E-008  -0.135911524E+001
   0.20645379568244582E-008  -0.134634054E+001
   0.20660786567922376E-008  -0.133348596E+001
   0.20676193567600171E-008  -0.132055438E+001
   0.20691600567277965E-008  -0.130755758E+001
   0.20707007566955760E-008  -0.129450488E+001
   0.20722414566633554E-008  -0.128139567E+001
   0.20737821566311349E-008  -0.126822317E+001
   0.20753228565989143E-008  -0.125498486E+001
   0.20768635565666937E-008  -0.124169052E+001
   0.20784042565344732E-008  -0.122835052E+001
   0.20799449565022526E-008  -0.121497464E+001
   0.20814856564700321E-008  -0.120155966E+001
   0.20830263564378115E-008  -0.118809211E+001
   0.20845670564055910E-008  -0.117456019E+001
   0.20861077563733704E-008  -0.116096735E+001
   0.20876484563411499E-008  -0.114733374E+001
   0.20891891563089293E-008  -0.113368261E+001
   0.20907298562767088E-008  -0.112002301E+001
   0.20922705562444882E-008  -0.110633850E+001
   0.20938112562122677E-008  -0.109259999E+001
   0.20953519561800471E-008  -0.107879293E+001
   0.20968926561478266E-008  -0.106493175E+001
   0.20984333561156060E-008  -0.105105114E+001
   0.20999740560833854E-008  -0.103717732E+001
   0.21015147560511649E-008  -0.102330911E+001
   0.21030554560189443E-008  -0.100942075E+001
   0.21045961559867238E-008  -0.995485306E+000
   0.21061368559545032E-008  -0.981500983E+000
   0.21076775559222827E-008  -0.967494428E+000
   0.21092182558900621E-008  -0.953499794E+000
   0.21107589558578416E-008  -0.939529538E+000
   0.21122996558256210E-008  -0.925566852E+000
   0.21138403557934005E-008  -0.911581278E+000
   0.21153810557611799E-008  -0.897555709E+000
   0.21169217557289594E-008  -0.883503973E+000
   0.21184624556967388E-008  -0.869458973E+000
   0.21200031556645182E-008  -0.855444670E+000
   0.21215438556322977E-008  -0.841454387E+000
   0.21230845556000771E-008  -0.827458203E+000
   0.21246252555678566E-008  -0.813435018E+000
   0.21261659555356360E-008  -0.799390316E+000
   0.21277066555034155E-008  -0.785355210E+000
   0.21292473554711949E-008  -0.771361053E+000
   0.21307880554389744E-008  -0.757417142E+000
   0.21323287554067538E-008  -0.743504345E+000
   0.21338694553745333E-008  -0.729596436E+000
   0.21354101553423127E-008  -0.715680778E+000
   0.21369508553100922E-008  -0.701770902E+000
   0.21384915552778716E-008  -0.687891245E+000
   0.21400322552456510E-008  -0.674054801E+000
   0.21415729552134305E-008  -0.660255313E+000
   0.21431136551812099E-008  -0.646474242E+000
   0.21446543551489894E-008  -0.632704198E+000
   0.21461950551167688E-008  -0.618961275E+000
   0.21477357550845483E-008  -0.605271578E+000
   0.21492764550523277E-008  -0.591644108E+000
   0.21508171550201072E-008  -0.578064919E+000
   0.21523578549878866E-008  -0.564509571E+000
   0.21538985549556661E-008  -0.550968528E+000
   0.21554392549234455E-008  -0.537458360E+000
   0.21569799548912250E-008  -0.524012923E+000
   0.21585206548590044E-008  -0.510651112E+000
   0.21600613548267839E-008  -0.497359723E+000
   0.21616020547945633E-008  -0.484104395E+000
   0.21631427547623427E-008  -0.470860273E+000
   0.21646834547301222E-008  -0.457638890E+000
   0.21662241546979016E-008  -0.444478273E+000
   0.21677648546656811E-008  -0.431414217E+000
   0.21693055546334605E-008  -0.418450743E+000
   0.21708462546012400E-008  -0.405560195E+000
   0.21723869545690194E-008  -0.392711371E+000
   0.21739276545367989E-008  -0.379896611E+000
   0.21754683545045783E-008  -0.367139250E+000
   0.21770090544723578E-008  -0.354472816E+000
   0.21785497544401372E-008  -0.341908664E+000
   0.21800904544079167E-008  -0.329426438E+000
   0.21816311543756961E-008  -0.317000061E+000
   0.21831718543434755E-008  -0.304620326E+000
   0.21847125543112550E-008  -0.292307734E+000
   0.21862532542790344E-008  -0.280091494E+000
   0.21877939542468139E-008  -0.267984599E+000
   0.21893346542145933E-008  -0.255969852E+000
   0.21908753541823728E-008  -0.244022533E+000
   0.21924160541501522E-008  -0.232134253E+000
   0.21939567541179317E-008  -0.220325604E+000
   0.21954974540857111E-008  -0.208632380E+000
   0.21970381540534906E-008  -0.197070941E+000
   0.21985788540212700E-008  -0.185625806E+000
   0.22001195539890495E-008  -0.174264610E+000
   0.22016602539568289E-008  -0.162964463E+000
   0.22032009539246084E-008  -0.151731879E+000
   0.22047416538923878E-008  -0.140598625E+000
   0.22062823538601672E-008  -0.129595041E+000
   0.22078230538279467E-008  -0.118724704E+000
   0.22093637537957261E-008  -0.107965790E+000
   0.22109044537635056E-008  -0.972917303E-001
   0.22124451537312850E-008  -0.866947547E-001
   0.22139858536990645E-008  -0.761935115E-001
   0.22155265536668439E-008  -0.658186525E-001
   0.22170672536346234E-008  -0.555857681E-001
   0.22186079536024028E-008  -0.454858616E-001
   0.22201486535701823E-008  -0.354973674E-001
   0.22216893535379617E-008  -0.256070215E-001
   0.22232300535057412E-008  -0.158177279E-001
   0.22247707534735206E-008  -0.614707079E-002
   0.22263114534413000E-008   0.339040440E-002
   0.22278521534090795E-008   0.127912750E-001
   0.22293928533768589E-008   0.220639184E-001
   0.22309335533446384E-008   0.312168710E-001
   0.22324742533124178E-008   0.402535982E-001
   0.22340149532801973E-008   0.491737761E-001
   0.22355556532479767E-008   0.579705760E-001
   0.22370963532157562E-008   0.666340217E-001
   0.22386370531835356E-008   0.751577839E-001
   0.22401777531513151E-008   0.835394561E-001
   0.22417184531190945E-008   0.917784050E-001
   0.22432591530868740E-008   0.998779461E-001
   0.22447998530546534E-008   0.107841894E+000
   0.22463405530224329E-008   0.115674354E+000
   0.22478812529902123E-008   0.123375572E+000
   0.22494219529579917E-008   0.130942464E+000
   0.22509626529257712E-008   0.138369948E+000
   0.22525033528935506E-008   0.145654902E+000
   0.22540440528613301E-008   0.152794957E+000
   0.22555847528291095E-008   0.159788638E+000
   0.22571254527968890E-008   0.166635811E+000
   0.22586661527646684E-008   0.173338011E+000
   0.22602068527324479E-008   0.179897696E+000
   0.22617475527002273E-008   0.186315760E+000
   0.22632882526680068E-008   0.192587376E+000
   0.22648289526357862E-008   0.198701054E+000
   0.22663696526035657E-008   0.204647705E+000
   0.22679103525713451E-008   0.210430890E+000
   0.22694510525391245E-008   0.216062173E+000
   0.22709917525069040E-008   0.221553013E+000
   0.22725324524746834E-008   0.226908237E+000
   0.22740731524424629E-008   0.232121214E+000
   0.22756138524102423E-008   0.237178609E+000
   0.22771545523780218E-008   0.242070690E+000
   0.22786952523458012E-008   0.246801689E+000
   0.22802359523135807E-008   0.251379132E+000
   0.22817766522813601E-008   0.255804420E+000
   0.22833173522491396E-008   0.260070205E+000
   0.22848580522169190E-008   0.264166892E+000
   0.22863987521846985E-008   0.268090993E+000
   0.22879394521524779E-008   0.271852762E+000
   0.22894801521202574E-008   0.275465786E+000
   0.22910208520880368E-008   0.278933644E+000
   0.22925615520558162E-008   0.282245964E+000
   0.22941022520235957E-008   0.285381734E+000
   0.22956429519913751E-008   0.288333833E+000
   0.22971836519591546E-008   0.291115999E+000
   0.22987243519269340E-008   0.293754160E+000
   0.23002650518947135E-008   0.296258301E+000
   0.23018057518624929E-008   0.298614323E+000
   0.23033464518302724E-008   0.300796300E+000
   0.23048871517980518E-008   0.302792788E+000
   0.23064278517658313E-008   0.304615736E+000
   0.23079685517336107E-008   0.306286365E+000
   0.23095092517013902E-008   0.307815105E+000
   0.23110499516691696E-008   0.309185505E+000
   0.23125906516369490E-008   0.310369790E+000
   0.23141313516047285E-008   0.311364174E+000
   0.23156720515725079E-008   0.312192500E+000
   0.23172127515402874E-008   0.312881619E+000
   0.23187534515080668E-008   0.313436061E+000
   0.23202941514758463E-008   0.313831896E+000
   0.23218348514436257E-008   0.314041346E+000
   0.23233755514114052E-008   0.314060450E+000
   0.23249162513791846E-008   0.313906878E+000
   0.23264569513469641E-008   0.313607872E+000
   0.23279976513147435E-008   0.313176066E+000
   0.23295383512825230E-008   0.312596411E+000
   0.23310790512503024E-008   0.311839908E+000
   0.23326197512180818E-008   0.310893655E+000
   0.23341604511858613E-008   0.309781998E+000
   0.23357011511536407E-008   0.308534801E+000
   0.23372418511214202E-008   0.307153940E+000
   0.23387825510891996E-008   0.305618554E+000
   0.23403232510569791E-008   0.303898871E+000
   0.23418639510247585E-008   0.301985711E+000
   0.23434046509925380E-008   0.299907357E+000
   0.23449453509603174E-008   0.297699004E+000
   0.23464860509280969E-008   0.295371830E+000
   0.23480267508958763E-008   0.292905480E+000
   0.23495674508636558E-008   0.290264696E+000
   0.23511081508314352E-008   0.287434846E+000
   0.23526488507992147E-008   0.284436762E+000
   0.23541895507669941E-008   0.281303108E+000
   0.23557302507347735E-008   0.278046161E+000
   0.23572709507025530E-008   0.274646997E+000
   0.23588116506703324E-008   0.271075666E+000
   0.23603523506381119E-008   0.267324418E+000
   0.23618930506058913E-008   0.263419002E+000
   0.23634337505736708E-008   0.259397835E+000
   0.23649744505414502E-008   0.255277574E+000
   0.23665151505092297E-008   0.251030982E+000
   0.23680558504770091E-008   0.246613741E+000
   0.23695965504447886E-008   0.242008358E+000
   0.23711372504125680E-008   0.237235501E+000
   0.23726779503803475E-008   0.232339412E+000
   0.23742186503481269E-008   0.227344647E+000
   0.23757593503159063E-008   0.222239152E+000
   0.23773000502836858E-008   0.216983274E+000
   0.23788407502514652E-008   0.211551338E+000
   0.23803814502192447E-008   0.205958962E+000
   0.23819221501870241E-008   0.200243175E+000
   0.23834628501548036E-008   0.194435790E+000
   0.23850035501225830E-008   0.188534319E+000
   0.23865442500903625E-008   0.182506874E+000
   0.23880849500581419E-008   0.176328048E+000
   0.23896256500259214E-008   0.170001835E+000
   0.23911663499937008E-008   0.163555741E+000
   0.23927070499614803E-008   0.157011971E+000
   0.23942477499292597E-008   0.150358915E+000
   0.23957884498970392E-008   0.143575028E+000
   0.23973291498648186E-008   0.136649504E+000
   0.23988698498325980E-008   0.129599437E+000
   0.24004105498003775E-008   0.122450985E+000
   0.24019512497681569E-008   0.115214929E+000
   0.24034919497359364E-008   0.107878447E+000
   0.24050326497037158E-008   0.100418687E+000
   0.24065733496714953E-008   0.928317234E-001
   0.24081140496392747E-008   0.851370320E-001
   0.24096547496070542E-008   0.773632675E-001
   0.24111954495748336E-008   0.695149899E-001
   0.24127361495426131E-008   0.615742020E-001
   0.24142768495103925E-008   0.535134599E-001
   0.24158175494781720E-008   0.453246199E-001
   0.24173582494459514E-008   0.370306745E-001
   0.24188989494137308E-008   0.286725778E-001
   0.24204396493815103E-008   0.202684123E-001
   0.24219803493492897E-008   0.117974430E-001
   0.24235210493170692E-008   0.322086364E-002
   0.24250617492848486E-008  -0.548041333E-002
   0.24266024492526281E-008  -0.142881582E-001
   0.24281431492204075E-008  -0.231593717E-001
   0.24296838491881870E-008  -0.320688039E-001
   0.24312245491559664E-008  -0.410241485E-001
   0.24327652491237459E-008  -0.500558019E-001
   0.24343059490915253E-008  -0.591868758E-001
   0.24358466490593048E-008  -0.684119910E-001
   0.24373873490270842E-008  -0.777045786E-001
   0.24389280489948637E-008  -0.870442688E-001
   0.24404687489626431E-008  -0.964311436E-001
   0.24420094489304225E-008  -0.105878219E+000
   0.24435501488982020E-008  -0.115394384E+000
   0.24450908488659814E-008  -0.124965847E+000
   0.24466315488337609E-008  -0.134570166E+000
   0.24481722488015403E-008  -0.144203633E+000
   0.24497129487693198E-008  -0.153880700E+000
   0.24512536487370992E-008  -0.163623974E+000
   0.24527943487048787E-008  -0.173438415E+000
   0.24543350486726581E-008  -0.183307186E+000
   0.24558757486404376E-008  -0.193201184E+000
   0.24574164486082170E-008  -0.203100786E+000
   0.24589571485759965E-008  -0.213010281E+000
   0.24604978485437759E-008  -0.222954810E+000
   0.24620385485115553E-008  -0.232949808E+000
   0.24635792484793348E-008  -0.242990553E+000
   0.24651199484471142E-008  -0.253050148E+000
   0.24666606484148937E-008  -0.263111681E+000
   0.24682013483826731E-008  -0.273177415E+000
   0.24697420483504526E-008  -0.283268988E+000
   0.24712827483182320E-008  -0.293401659E+000
   0.24728234482860115E-008  -0.303567678E+000
   0.24743641482537909E-008  -0.313734978E+000
   0.24759048482215704E-008  -0.323880017E+000
   0.24774455481893498E-008  -0.334003001E+000
   0.24789862481571293E-008  -0.344128400E+000
   0.24805269481249087E-008  -0.354282707E+000
   0.24820676480926882E-008  -0.364468902E+000
   0.24836083480604676E-008  -0.374654055E+000
   0.24851490480282470E-008  -0.384801298E+000
   0.24866897479960265E-008  -0.394896328E+000
   0.24882304479638059E-008  -0.404958308E+000
   0.24897711479315854E-008  -0.415025145E+000
   0.24913118478993648E-008  -0.425117761E+000
   0.24928525478671443E-008  -0.435223728E+000
   0.24943932478349237E-008  -0.445309490E+000
   0.24959339478027032E-008  -0.455346346E+000
   0.24974746477704826E-008  -0.465331495E+000
   0.24990153477382621E-008  -0.475289047E+000
   0.25005560477060415E-008  -0.485239238E+000
   0.25020967476738210E-008  -0.495180786E+000
   0.25036374476416004E-008  -0.505080998E+000
   0.25051781476093798E-008  -0.514910340E+000
   0.25067188475771593E-008  -0.524668515E+000
   0.25082595475449387E-008  -0.534382343E+000
   0.25098002475127182E-008  -0.544078827E+000
   0.25113409474804976E-008  -0.553761959E+000
   0.25128816474482771E-008  -0.563407779E+000
   0.25144223474160565E-008  -0.572985172E+000
   0.25159630473838360E-008  -0.582481086E+000
   0.25175037473516154E-008  -0.591915250E+000
   0.25190444473193949E-008  -0.601313472E+000
   0.25205851472871743E-008  -0.610683441E+000
   0.25221258472549538E-008  -0.620000422E+000
   0.25236665472227332E-008  -0.629227281E+000
   0.25252072471905126E-008  -0.638347924E+000
   0.25267479471582921E-008  -0.647383869E+000
   0.25282886471260715E-008  -0.656375408E+000
   0.25298293470938510E-008  -0.665347099E+000
   0.25313700470616304E-008  -0.674277663E+000
   0.25329107470294099E-008  -0.683115125E+000
   0.25344514469971893E-008  -0.691821337E+000
   0.25359921469649688E-008  -0.700404346E+000
   0.25375328469327482E-008  -0.708910465E+000
   0.25390735469005277E-008  -0.717385232E+000
   0.25406142468683071E-008  -0.725826800E+000
   0.25421549468360866E-008  -0.734189928E+000
   0.25436956468038660E-008  -0.742422760E+000
   0.25452363467716455E-008  -0.750509620E+000
   0.25467770467394249E-008  -0.758486927E+000
   0.25483177467072043E-008  -0.766397893E+000
   0.25498584466749838E-008  -0.774259150E+000
   0.25513991466427632E-008  -0.782041252E+000
   0.25529398466105427E-008  -0.789699554E+000
   0.25544805465783221E-008  -0.797216356E+000
   0.25560212465461016E-008  -0.804615855E+000
   0.25575619465138810E-008  -0.811940789E+000
   0.25591026464816605E-008  -0.819205821E+000
   0.25606433464494399E-008  -0.826381683E+000
   0.25621840464172194E-008  -0.833418906E+000
   0.25637247463849988E-008  -0.840296328E+000
   0.25652654463527783E-008  -0.847043157E+000
   0.25668061463205577E-008  -0.853708267E+000
   0.25683468462883371E-008  -0.860310614E+000
   0.25698875462561166E-008  -0.866821289E+000
   0.25714282462238960E-008  -0.873188496E+000
   0.25729689461916755E-008  -0.879381597E+000
   0.25745096461594549E-008  -0.885419130E+000
   0.25760503461272344E-008  -0.891353607E+000
   0.25775910460950138E-008  -0.897220373E+000
   0.25791317460627933E-008  -0.902999222E+000
   0.25806724460305727E-008  -0.908641279E+000
   0.25822131459983522E-008  -0.914115548E+000
   0.25837538459661316E-008  -0.919435322E+000
   0.25852945459339111E-008  -0.924636960E+000
   0.25868352459016905E-008  -0.929744601E+000
   0.25883759458694700E-008  -0.934742749E+000
   0.25899166458372494E-008  -0.939589739E+000
   0.25914573458050288E-008  -0.944261968E+000
   0.25929980457728083E-008  -0.948779821E+000
   0.25945387457405877E-008  -0.953186154E+000
   0.25960794457083672E-008  -0.957504988E+000
   0.25976201456761466E-008  -0.961715162E+000
   0.25991608456439261E-008  -0.965772212E+000
   0.26007015456117055E-008  -0.969652116E+000
   0.26022422455794850E-008  -0.973370194E+000
   0.26037829455472644E-008  -0.976961315E+000
   0.26053236455150439E-008  -0.980451763E+000
   0.26068643454828233E-008  -0.983827055E+000
   0.26084050454506028E-008  -0.987048209E+000
   0.26099457454183822E-008  -0.990092516E+000
   0.26114864453861616E-008  -0.992975295E+000
   0.26130271453539411E-008  -0.995727360E+000
   0.26145678453217205E-008  -0.998366535E+000
   0.26161085452895000E-008  -0.100087655E+001
   0.26176492452572794E-008  -0.100322485E+001
   0.26191899452250589E-008  -0.100539410E+001
   0.26207306451928383E-008  -0.100740230E+001
   0.26222713451606178E-008  -0.100928652E+001
   0.26238120451283972E-008  -0.101106513E+001
   0.26253527450961767E-008  -0.101271987E+001
   0.26268934450639561E-008  -0.101421285E+001
   0.26284341450317356E-008  -0.101552510E+001
   0.26299748449995150E-008  -0.101667178E+001
   0.26315155449672945E-008  -0.101768506E+001
   0.26330562449350739E-008  -0.101858258E+001
   0.26345969449028533E-008  -0.101934803E+001
   0.26361376448706328E-008  -0.101995075E+001
   0.26376783448384122E-008  -0.102037787E+001
   0.26392190448061917E-008  -0.102064669E+001
   0.26407597447739711E-008  -0.102078652E+001
   0.26423004447417506E-008  -0.102080822E+001
   0.26438411447095300E-008  -0.102069521E+001
   0.26453818446773095E-008  -0.102041864E+001
   0.26469225446450889E-008  -0.101996887E+001
   0.26484632446128684E-008  -0.101936495E+001
   0.26500039445806478E-008  -0.101863611E+001
   0.26515446445484273E-008  -0.101779008E+001
   0.26530853445162067E-008  -0.101680458E+001
   0.26546260444839861E-008  -0.101564813E+001
   0.26561667444517656E-008  -0.101431108E+001
   0.26577074444195450E-008  -0.101281726E+001
   0.26592481443873245E-008  -0.101120543E+001
   0.26607888443551039E-008  -0.100949264E+001
   0.26623295443228834E-008  -0.100765991E+001
   0.26638702442906628E-008  -0.100566781E+001
