t              SphereRCS.fdtd_Point probe_Ey_50_50_13.dat       incid
   0.13557865663482715E-008   0.000000000E+000   0.000000000E+000
   0.13865998974016414E-008   0.107999420E-026   0.000000000E+000
   0.14174132284550112E-008  -0.742333038E-027   0.000000000E+000
   0.14482265595083810E-008   0.351469038E-024   0.000000000E+000
   0.14790398905617508E-008  -0.120880034E-021   0.000000000E+000
   0.15098532216151206E-008  -0.147035746E-020   0.000000000E+000
   0.15406665526684904E-008  -0.164601122E-019   0.000000000E+000
   0.15714798837218602E-008  -0.906568432E-019   0.000000000E+000
   0.16022932147752300E-008  -0.453990686E-018   0.000000000E+000
   0.16331065458285998E-008  -0.297741759E-017   0.000000000E+000
   0.16639198768819696E-008  -0.226639183E-016   0.000000000E+000
   0.16947332079353394E-008  -0.124171629E-015   0.000000000E+000
   0.17255465389887092E-008  -0.295467750E-015   0.000000000E+000
   0.17563598700420791E-008   0.603357238E-015   0.000000000E+000
   0.17871732010954489E-008   0.601100107E-014   0.000000000E+000
   0.18179865321488187E-008   0.143778473E-013   0.000000000E+000
   0.18487998632021885E-008  -0.525213553E-013   0.000000000E+000
   0.18796131942555583E-008  -0.473127885E-012   0.000000000E+000
   0.19104265253089281E-008  -0.268797484E-011   0.000000000E+000
   0.19412398563622979E-008  -0.907670640E-011   0.000000000E+000
   0.19720531874156677E-008  -0.285635370E-010   0.000000000E+000
   0.20028665184690375E-008  -0.170353343E-009   0.000000000E+000
   0.20336798495224073E-008  -0.572309922E-009   0.000000000E+000
   0.20644931805757771E-008   0.631621422E-010   0.000000000E+000
   0.20953065116291469E-008   0.131865574E-008   0.000000000E+000
   0.21261198426825167E-008   0.581529325E-009   0.000000000E+000
   0.21569331737358866E-008  -0.132393052E-008   0.000000000E+000
   0.21877465047892564E-008  -0.103396436E-008   0.000000000E+000
   0.22185598358426262E-008  -0.373469811E-009   0.000000000E+000
   0.22493731668959960E-008  -0.322970495E-008   0.000000000E+000
   0.22801864979493658E-008  -0.580238613E-008   0.000000000E+000
   0.23109998290027356E-008  -0.380758269E-008   0.000000000E+000
   0.23418131600561054E-008  -0.388281141E-008   0.000000000E+000
   0.23726264911094752E-008  -0.126779733E-007   0.000000000E+000
   0.24034398221628450E-008  -0.257447823E-007   0.000000000E+000
   0.24342531532162148E-008  -0.426408562E-007   0.000000000E+000
   0.24650664842695846E-008  -0.752311138E-007   0.000000000E+000
   0.24958798153229544E-008  -0.130213508E-006   0.000000000E+000
   0.25266931463763243E-008  -0.206468371E-006   0.000000000E+000
   0.25575064774296941E-008  -0.318088752E-006   0.000000000E+000
   0.25883198084830639E-008  -0.500411659E-006   0.000000000E+000
   0.26191331395364337E-008  -0.787376678E-006   0.000000000E+000
   0.26499464705898035E-008  -0.119723097E-005   0.000000000E+000
   0.26807598016431733E-008  -0.175380774E-005   0.000000000E+000
   0.27115731326965431E-008  -0.251332949E-005   0.000000000E+000
   0.27423864637499129E-008  -0.355706061E-005   0.000000000E+000
   0.27731997948032827E-008  -0.495731092E-005   0.000000000E+000
   0.28040131258566525E-008  -0.673585373E-005   0.000000000E+000
   0.28348264569100223E-008  -0.889428884E-005   0.000000000E+000
   0.28656397879633921E-008  -0.114672239E-004   0.000000000E+000
   0.28964531190167619E-008  -0.144543747E-004   0.000000000E+000
   0.29272664500701318E-008  -0.177270485E-004   0.000000000E+000
   0.29580797811235016E-008  -0.210727667E-004   0.000000000E+000
   0.29888931121768714E-008  -0.242385031E-004   0.000000000E+000
   0.30197064432302412E-008  -0.268993626E-004   0.000000000E+000
   0.30505197742836110E-008  -0.286155009E-004   0.000000000E+000
   0.30813331053369808E-008  -0.288976935E-004   0.000000000E+000
   0.31121464363903506E-008  -0.272625148E-004   0.000000000E+000
   0.31429597674437204E-008  -0.232933562E-004   0.000000000E+000
   0.31737730984970902E-008  -0.167406379E-004   0.000000000E+000
   0.32045864295504600E-008  -0.757774887E-005   0.000000000E+000
   0.32353997606038298E-008   0.394853305E-005   0.000000000E+000
   0.32662130916571996E-008   0.172618220E-004   0.000000000E+000
   0.32970264227105694E-008   0.313899582E-004   0.000000000E+000
   0.33278397537639393E-008   0.450723710E-004   0.000000000E+000
   0.33586530848173091E-008   0.568783071E-004   0.000000000E+000
   0.33894664158706789E-008   0.653557436E-004   0.000000000E+000
   0.34202797469240487E-008   0.692853646E-004   0.000000000E+000
   0.34510930779774185E-008   0.679577934E-004   0.000000000E+000
   0.34819064090307883E-008   0.612816875E-004   0.000000000E+000
   0.35127197400841581E-008   0.498598056E-004   0.000000000E+000
   0.35435330711375279E-008   0.351094313E-004   0.000000000E+000
   0.35743464021908977E-008   0.191931122E-004   0.000000000E+000
   0.36051597332442675E-008   0.459217154E-005   0.000000000E+000
   0.36359730642976373E-008  -0.641191855E-005   0.000000000E+000
   0.36667863953510071E-008  -0.121564117E-004   0.000000000E+000
   0.36975997264043770E-008  -0.120462637E-004   0.000000000E+000
   0.37284130574577468E-008  -0.694745586E-005   0.000000000E+000
   0.37592263885111166E-008   0.752419965E-006   0.000000000E+000
   0.37900397195644864E-008   0.738011568E-005   0.000000000E+000
   0.38208530506178562E-008   0.842727968E-005   0.000000000E+000
   0.38516663816712260E-008  -0.547705895E-006   0.000000000E+000
   0.38824797127245958E-008  -0.226681695E-004   0.000000000E+000
   0.39132930437779656E-008  -0.587625073E-004   0.000000000E+000
   0.39441063748313354E-008  -0.106871696E-003   0.000000000E+000
   0.39749197058847052E-008  -0.161934106E-003   0.000000000E+000
   0.40057330369380750E-008  -0.215883963E-003   0.000000000E+000
   0.40365463679914448E-008  -0.258741464E-003   0.000000000E+000
   0.40673596990448146E-008  -0.280419656E-003   0.000000000E+000
   0.40981730300981845E-008  -0.272469886E-003   0.000000000E+000
   0.41289863611515543E-008  -0.229647587E-003   0.000000000E+000
   0.41597996922049241E-008  -0.151400774E-003   0.000000000E+000
   0.41906130232582939E-008  -0.427087289E-004   0.000000000E+000
   0.42214263543116637E-008   0.862785600E-004   0.000000000E+000
   0.42522396853650335E-008   0.221494964E-003   0.000000000E+000
   0.42830530164184033E-008   0.346682966E-003   0.000000000E+000
   0.43138663474717731E-008   0.445629557E-003   0.000000000E+000
   0.43446796785251429E-008   0.504721655E-003   0.000000000E+000
   0.43754930095785127E-008   0.515071850E-003   0.000000000E+000
   0.44063063406318825E-008   0.473725057E-003   0.000000000E+000
   0.44371196716852523E-008   0.384080253E-003   0.000000000E+000
   0.44679330027386222E-008   0.255588675E-003   0.000000000E+000
   0.44987463337919920E-008   0.102477381E-003   0.000000000E+000
   0.45295596648453618E-008  -0.583805377E-004   0.000000000E+000
   0.45603729958987316E-008  -0.209758131E-003   0.000000000E+000
   0.45911863269521014E-008  -0.336047116E-003   0.000000000E+000
   0.46219996580054712E-008  -0.424955797E-003   0.000000000E+000
   0.46528129890588410E-008  -0.468902639E-003   0.000000000E+000
   0.46836263201122108E-008  -0.465724850E-003   0.000000000E+000
   0.47144396511655806E-008  -0.418589509E-003   0.000000000E+000
   0.47452529822189504E-008  -0.335430726E-003   0.000000000E+000
   0.47760663132723202E-008  -0.228027755E-003   0.000000000E+000
   0.48068796443256900E-008  -0.110462279E-003   0.000000000E+000
   0.48376929753790598E-008   0.294905476E-005   0.000000000E+000
   0.48685063064324297E-008   0.996894960E-004   0.000000000E+000
   0.48993196374857995E-008   0.170629733E-003   0.000000000E+000
   0.49301329685391693E-008   0.211045015E-003   0.000000000E+000
   0.49609462995925391E-008   0.220879476E-003   0.000000000E+000
   0.49917596306459089E-008   0.204060038E-003   0.000000000E+000
   0.50225729616992787E-008   0.167040416E-003   0.000000000E+000
   0.50533862927526485E-008   0.117157047E-003   0.000000000E+000
   0.50841996238060183E-008   0.614563905E-004   0.000000000E+000
   0.51150129548593881E-008   0.623966480E-005   0.000000000E+000
   0.51458262859127579E-008  -0.430484542E-004   0.000000000E+000
   0.51766396169661277E-008  -0.820445130E-004   0.000000000E+000
   0.52074529480194975E-008  -0.107751315E-003   0.000000000E+000
   0.52382662790728673E-008  -0.118694552E-003   0.000000000E+000
   0.52690796101262372E-008  -0.115011062E-003   0.000000000E+000
   0.52998929411796070E-008  -0.983003411E-004   0.000000000E+000
   0.53307062722329768E-008  -0.708325460E-004   0.000000000E+000
   0.53615196032863466E-008  -0.344459913E-004   0.000000000E+000
   0.53923329343397164E-008   0.982862548E-005   0.000000000E+000
   0.54231462653930862E-008   0.609277267E-004   0.000000000E+000
   0.54539595964464560E-008   0.116190306E-003   0.000000000E+000
   0.54847729274998258E-008   0.169988794E-003   0.000000000E+000
   0.55155862585531956E-008   0.213764652E-003   0.000000000E+000
   0.55463995896065654E-008   0.238384091E-003   0.000000000E+000
   0.55772129206599352E-008   0.237998960E-003   0.000000000E+000
   0.56080262517133050E-008   0.212935265E-003   0.000000000E+000
   0.56388395827666749E-008   0.169513514E-003   0.000000000E+000
   0.56696529138200447E-008   0.116671567E-003   0.000000000E+000
   0.57004662448734145E-008   0.613908851E-004   0.000000000E+000
   0.57312795759267843E-008   0.628576163E-005   0.000000000E+000
   0.57620929069801541E-008  -0.484302946E-004   0.000000000E+000
   0.57929062380335239E-008  -0.100399564E-003   0.000000000E+000
   0.58237195690868937E-008  -0.142777848E-003   0.000000000E+000
   0.58545329001402635E-008  -0.167112375E-003   0.000000000E+000
   0.58853462311936333E-008  -0.169724284E-003   0.000000000E+000
   0.59161595622470031E-008  -0.156567359E-003   0.000000000E+000
   0.59469728933003729E-008  -0.141766403E-003   0.000000000E+000
   0.59777862243537427E-008  -0.139132811E-003   0.000000000E+000
   0.60085995554071125E-008  -0.152206339E-003   0.000000000E+000
   0.60394128864604824E-008  -0.171364562E-003   0.000000000E+000
   0.60702262175138522E-008  -0.181549054E-003   0.000000000E+000
   0.61010395485672220E-008  -0.174291825E-003   0.000000000E+000
   0.61318528796205918E-008  -0.152807872E-003   0.000000000E+000
   0.61626662106739616E-008  -0.125368431E-003   0.000000000E+000
   0.61934795417273314E-008  -0.944771527E-004   0.000000000E+000
   0.62242928727807012E-008  -0.537296801E-004   0.000000000E+000
   0.62551062038340710E-008   0.505902790E-005   0.000000000E+000
   0.62859195348874408E-008   0.827836629E-004   0.000000000E+000
   0.63167328659408106E-008   0.169455336E-003   0.000000000E+000
   0.63475461969941804E-008   0.246444280E-003   0.000000000E+000
   0.63783595280475502E-008   0.294030644E-003   0.000000000E+000
   0.64091728591009200E-008   0.303606386E-003   0.000000000E+000
   0.64399861901542899E-008   0.284764013E-003   0.000000000E+000
   0.64707995212076597E-008   0.254489656E-003   0.000000000E+000
   0.65016128522610295E-008   0.216501314E-003   0.000000000E+000
   0.65324261833143993E-008   0.158773575E-003   0.000000000E+000
   0.65632395143677691E-008   0.765960285E-004   0.000000000E+000
   0.65940528454211389E-008  -0.116918018E-004   0.000000000E+000
   0.66248661764745087E-008  -0.824596573E-004   0.000000000E+000
   0.66556795075278785E-008  -0.131568580E-003   0.000000000E+000
   0.66864928385812483E-008  -0.166715312E-003   0.000000000E+000
   0.67173061696346181E-008  -0.183488388E-003   0.000000000E+000
   0.67481195006879879E-008  -0.171375388E-003   0.000000000E+000
   0.67789328317413577E-008  -0.140220684E-003   0.000000000E+000
   0.68097461627947276E-008  -0.112881942E-003   0.000000000E+000
   0.68405594938480974E-008  -0.883016255E-004   0.000000000E+000
   0.68713728249014672E-008  -0.430465552E-004   0.000000000E+000
   0.69021861559548370E-008   0.210250691E-004   0.000000000E+000
   0.69329994870082068E-008   0.659699144E-004   0.000000000E+000
   0.69638128180615766E-008   0.727434162E-004   0.000000000E+000
   0.69946261491149464E-008   0.701128156E-004   0.000000000E+000
   0.70254394801683162E-008   0.819483321E-004   0.000000000E+000
   0.70562528112216860E-008   0.842129011E-004   0.000000000E+000
   0.70870661422750558E-008   0.525678224E-004   0.000000000E+000
   0.71178794733284256E-008   0.156337555E-004   0.000000000E+000
   0.71486928043817954E-008   0.102923104E-004   0.000000000E+000
   0.71795061354351652E-008   0.151778459E-004   0.000000000E+000
   0.72103194664885351E-008  -0.111506906E-004   0.000000000E+000
   0.72411327975419049E-008  -0.500922833E-004   0.000000000E+000
   0.72719461285952747E-008  -0.499553244E-004   0.000000000E+000
   0.73027594596486445E-008  -0.180176685E-004   0.000000000E+000
   0.73335727907020143E-008  -0.107336455E-004   0.000000000E+000
   0.73643861217553841E-008  -0.360620361E-004   0.000000000E+000
   0.73951994528087539E-008  -0.427942250E-004   0.000000000E+000
   0.74260127838621237E-008  -0.135104783E-004   0.000000000E+000
   0.74568261149154935E-008   0.858837120E-005   0.000000000E+000
   0.74876394459688633E-008   0.113193346E-005   0.000000000E+000
   0.75184527770222331E-008  -0.230730529E-005   0.000000000E+000
   0.75492661080756029E-008   0.189781604E-004   0.000000000E+000
   0.75800794391289728E-008   0.360303529E-004   0.000000000E+000
   0.76108927701823426E-008   0.286263348E-004   0.000000000E+000
   0.76417061012357124E-008   0.201327020E-004   0.000000000E+000
   0.76725194322890822E-008   0.260493944E-004   0.000000000E+000
   0.77033327633424520E-008   0.209359150E-004   0.000000000E+000
   0.77341460943958218E-008  -0.151015574E-004   0.000000000E+000
   0.77649594254491916E-008  -0.606277172E-004   0.000000000E+000
   0.77957727565025614E-008  -0.873019453E-004   0.000000000E+000
   0.78265860875559312E-008  -0.947211302E-004   0.000000000E+000
   0.78573994186093010E-008  -0.948620655E-004   0.000000000E+000
   0.78882127496626708E-008  -0.916068166E-004   0.000000000E+000
   0.79190260807160406E-008  -0.845798204E-004   0.000000000E+000
   0.79498394117694104E-008  -0.699378870E-004   0.000000000E+000
   0.79806527428227803E-008  -0.388001354E-004   0.000000000E+000
   0.80114660738761501E-008   0.579209518E-005   0.000000000E+000
   0.80422794049295199E-008   0.432322922E-004   0.000000000E+000
   0.80730927359828897E-008   0.645702385E-004   0.000000000E+000
   0.81039060670362595E-008   0.841431101E-004   0.000000000E+000
   0.81347193980896293E-008   0.104727231E-003   0.000000000E+000
   0.81655327291429991E-008   0.105276391E-003   0.000000000E+000
   0.81963460601963689E-008   0.839765562E-004   0.000000000E+000
   0.82271593912497387E-008   0.723385238E-004   0.000000000E+000
   0.82579727223031085E-008   0.823197552E-004   0.000000000E+000
   0.82887860533564783E-008   0.838854903E-004   0.000000000E+000
   0.83195993844098481E-008   0.603978333E-004   0.000000000E+000
   0.83504127154632179E-008   0.387918990E-004   0.000000000E+000
   0.83812260465165878E-008   0.378262484E-004   0.000000000E+000
   0.84120393775699576E-008   0.347776622E-004   0.000000000E+000
   0.84428527086233274E-008   0.116082974E-004   0.000000000E+000
   0.84736660396766972E-008  -0.127728599E-004   0.000000000E+000
   0.85044793707300670E-008  -0.236176074E-004   0.000000000E+000
   0.85352927017834368E-008  -0.382735452E-004   0.000000000E+000
   0.85661060328368066E-008  -0.662467646E-004   0.000000000E+000
   0.85969193638901764E-008  -0.837893604E-004   0.000000000E+000
   0.86277326949435462E-008  -0.750609252E-004   0.000000000E+000
   0.86585460259969160E-008  -0.613656666E-004   0.000000000E+000
   0.86893593570502858E-008  -0.638092170E-004   0.000000000E+000
   0.87201726881036556E-008  -0.681670790E-004   0.000000000E+000
   0.87509860191570255E-008  -0.511399303E-004   0.000000000E+000
   0.87817993502103953E-008  -0.177892070E-004   0.000000000E+000
   0.88126126812637651E-008   0.837655898E-005   0.000000000E+000
   0.88434260123171349E-008   0.165712117E-004   0.000000000E+000
   0.88742393433705047E-008   0.139187187E-004   0.000000000E+000
   0.89050526744238745E-008   0.102382155E-004   0.000000000E+000
   0.89358660054772443E-008   0.961965634E-005   0.000000000E+000
   0.89666793365306141E-008   0.114255427E-004   0.000000000E+000
   0.89974926675839839E-008   0.119804563E-004   0.000000000E+000
   0.90283059986373537E-008   0.727510815E-005   0.000000000E+000
   0.90591193296907235E-008  -0.256551903E-005   0.000000000E+000
   0.90899326607440933E-008  -0.119113784E-004   0.000000000E+000
   0.91207459917974631E-008  -0.135480950E-004   0.000000000E+000
   0.91515593228508330E-008  -0.493525295E-005   0.000000000E+000
   0.91823726539042028E-008   0.780633400E-005   0.000000000E+000
   0.92131859849575726E-008   0.135411674E-004   0.000000000E+000
   0.92439993160109424E-008   0.778994035E-005   0.000000000E+000
   0.92748126470643122E-008   0.234571417E-006   0.000000000E+000
   0.93056259781176820E-008   0.456154476E-005   0.000000000E+000
   0.93364393091710518E-008   0.195210832E-004   0.000000000E+000
   0.93672526402244216E-008   0.278521038E-004   0.000000000E+000
   0.93980659712777914E-008   0.183328593E-004   0.000000000E+000
   0.94288793023311612E-008   0.424712198E-006   0.000000000E+000
   0.94596926333845310E-008  -0.102879403E-004   0.000000000E+000
   0.94905059644379008E-008  -0.125184288E-004   0.000000000E+000
   0.95213192954912707E-008  -0.150495571E-004   0.000000000E+000
   0.95521326265446405E-008  -0.203343388E-004   0.000000000E+000
   0.95829459575980103E-008  -0.245442734E-004   0.000000000E+000
   0.96137592886513801E-008  -0.272148427E-004   0.000000000E+000
   0.96445726197047499E-008  -0.285887472E-004   0.000000000E+000
   0.96753859507581197E-008  -0.230921942E-004   0.000000000E+000
   0.97061992818114895E-008  -0.634852040E-005   0.000000000E+000
   0.97370126128648593E-008   0.160943237E-004   0.000000000E+000
   0.97678259439182291E-008   0.344268046E-004   0.000000000E+000
   0.97986392749715989E-008   0.437896306E-004   0.000000000E+000
   0.98294526060249687E-008   0.447948951E-004   0.000000000E+000
   0.98602659370783385E-008   0.417835254E-004   0.000000000E+000
   0.98910792681317083E-008   0.404760140E-004   0.000000000E+000
   0.99218925991850782E-008   0.400286845E-004   0.000000000E+000
   0.99527059302384480E-008   0.314261270E-004   0.000000000E+000
   0.99835192612918178E-008   0.113453880E-004   0.000000000E+000
   0.10014332592345188E-007  -0.103890543E-004   0.000000000E+000
   0.10045145923398557E-007  -0.250538378E-004   0.000000000E+000
   0.10075959254451927E-007  -0.356372984E-004   0.000000000E+000
   0.10106772585505297E-007  -0.455927911E-004   0.000000000E+000
   0.10137585916558667E-007  -0.503071315E-004   0.000000000E+000
   0.10168399247612037E-007  -0.474295848E-004   0.000000000E+000
   0.10199212578665406E-007  -0.428241874E-004   0.000000000E+000
   0.10230025909718776E-007  -0.402914629E-004   0.000000000E+000
   0.10260839240772146E-007  -0.364307962E-004   0.000000000E+000
   0.10291652571825516E-007  -0.283090558E-004   0.000000000E+000
   0.10322465902878886E-007  -0.171155261E-004   0.000000000E+000
   0.10353279233932255E-007  -0.504507352E-005   0.000000000E+000
   0.10384092564985625E-007   0.497559540E-005   0.000000000E+000
   0.10414905896038995E-007   0.107004907E-004   0.000000000E+000
   0.10445719227092365E-007   0.151205240E-004   0.000000000E+000
   0.10476532558145735E-007   0.224612049E-004   0.000000000E+000
   0.10507345889199105E-007   0.295454811E-004   0.000000000E+000
   0.10538159220252474E-007   0.307339142E-004   0.000000000E+000
   0.10568972551305844E-007   0.288550054E-004   0.000000000E+000
   0.10599785882359214E-007   0.303416600E-004   0.000000000E+000
   0.10630599213412584E-007   0.337716338E-004   0.000000000E+000
   0.10661412544465954E-007   0.333287353E-004   0.000000000E+000
   0.10692225875519323E-007   0.280580589E-004   0.000000000E+000
   0.10723039206572693E-007   0.201480798E-004   0.000000000E+000
   0.10753852537626063E-007   0.109106213E-004   0.000000000E+000
   0.10784665868679433E-007   0.261241166E-005   0.000000000E+000
   0.10815479199732803E-007  -0.343104421E-005   0.000000000E+000
   0.10846292530786172E-007  -0.108280310E-004   0.000000000E+000
   0.10877105861839542E-007  -0.220844977E-004   0.000000000E+000
   0.10907919192892912E-007  -0.322095184E-004   0.000000000E+000
   0.10938732523946282E-007  -0.362522733E-004   0.000000000E+000
   0.10969545854999652E-007  -0.363415747E-004   0.000000000E+000
   0.11000359186053021E-007  -0.340591832E-004   0.000000000E+000
   0.11031172517106391E-007  -0.254440129E-004   0.000000000E+000
   0.11061985848159761E-007  -0.104835290E-004   0.000000000E+000
   0.11092799179213131E-007   0.269010252E-005   0.000000000E+000
   0.11123612510266501E-007   0.919143531E-005   0.000000000E+000
   0.11154425841319870E-007   0.139844196E-004   0.000000000E+000
   0.11185239172373240E-007   0.226330121E-004   0.000000000E+000
   0.11216052503426610E-007   0.323051390E-004   0.000000000E+000
   0.11246865834479980E-007   0.352893330E-004   0.000000000E+000
   0.11277679165533350E-007   0.285197693E-004   0.000000000E+000
   0.11308492496586720E-007   0.180592215E-004   0.000000000E+000
   0.11339305827640089E-007   0.126065079E-004   0.000000000E+000
   0.11370119158693459E-007   0.119835040E-004   0.000000000E+000
   0.11400932489746829E-007   0.765718141E-005   0.000000000E+000
   0.11431745820800199E-007  -0.284666021E-005   0.000000000E+000
   0.11462559151853569E-007  -0.111081108E-004   0.000000000E+000
   0.11493372482906938E-007  -0.117446725E-004   0.000000000E+000
   0.11524185813960308E-007  -0.104804312E-004   0.000000000E+000
   0.11554999145013678E-007  -0.128956726E-004   0.000000000E+000
   0.11585812476067048E-007  -0.158969069E-004   0.000000000E+000
   0.11616625807120418E-007  -0.157990053E-004   0.000000000E+000
   0.11647439138173787E-007  -0.150720452E-004   0.000000000E+000
   0.11678252469227157E-007  -0.160050367E-004   0.000000000E+000
   0.11709065800280527E-007  -0.152542871E-004   0.000000000E+000
   0.11739879131333897E-007  -0.907985122E-005   0.000000000E+000
   0.11770692462387267E-007   0.267327778E-007   0.000000000E+000
   0.11801505793440636E-007   0.494493770E-005   0.000000000E+000
   0.11832319124494006E-007   0.216163107E-005   0.000000000E+000
   0.11863132455547376E-007  -0.256824478E-005   0.000000000E+000
   0.11893945786600746E-007  -0.261885816E-006   0.000000000E+000
   0.11924759117654116E-007   0.868065945E-005   0.000000000E+000
   0.11955572448707485E-007   0.140094726E-004   0.000000000E+000
   0.11986385779760855E-007   0.101433980E-004   0.000000000E+000
   0.12017199110814225E-007   0.345070612E-005   0.000000000E+000
   0.12048012441867595E-007   0.172564080E-005   0.000000000E+000
   0.12078825772920965E-007   0.459074954E-005   0.000000000E+000
   0.12109639103974335E-007   0.802520026E-005   0.000000000E+000
   0.12140452435027704E-007   0.106925836E-004   0.000000000E+000
   0.12171265766081074E-007   0.119760971E-004   0.000000000E+000
   0.12202079097134444E-007   0.976414049E-005   0.000000000E+000
   0.12232892428187814E-007   0.364765538E-005   0.000000000E+000
   0.12263705759241184E-007  -0.296058442E-005   0.000000000E+000
   0.12294519090294553E-007  -0.595894971E-005   0.000000000E+000
   0.12325332421347923E-007  -0.493775451E-005   0.000000000E+000
   0.12356145752401293E-007  -0.384875511E-005   0.000000000E+000
   0.12386959083454663E-007  -0.642663099E-005   0.000000000E+000
   0.12417772414508033E-007  -0.107874257E-004   0.000000000E+000
   0.12448585745561402E-007  -0.111861036E-004   0.000000000E+000
   0.12479399076614772E-007  -0.589997080E-005   0.000000000E+000
   0.12510212407668142E-007   0.463557626E-006   0.000000000E+000
   0.12541025738721512E-007   0.370460521E-005   0.000000000E+000
   0.12571839069774882E-007   0.468229837E-005   0.000000000E+000
   0.12602652400828251E-007   0.569989834E-005   0.000000000E+000
   0.12633465731881621E-007   0.640718736E-005   0.000000000E+000
   0.12664279062934991E-007   0.525714768E-005   0.000000000E+000
   0.12695092393988361E-007   0.233737660E-005   0.000000000E+000
   0.12725905725041731E-007  -0.746535534E-006   0.000000000E+000
   0.12756719056095100E-007  -0.268571944E-005   0.000000000E+000
   0.12787532387148470E-007  -0.361830371E-005   0.000000000E+000
   0.12818345718201840E-007  -0.456108955E-005   0.000000000E+000
   0.12849159049255210E-007  -0.569020176E-005   0.000000000E+000
   0.12879972380308580E-007  -0.596587779E-005   0.000000000E+000
   0.12910785711361950E-007  -0.476377545E-005   0.000000000E+000
   0.12941599042415319E-007  -0.255454961E-005   0.000000000E+000
   0.12972412373468689E-007   0.255806526E-006   0.000000000E+000
   0.13003225704522059E-007   0.336458379E-005   0.000000000E+000
   0.13034039035575429E-007   0.536643802E-005   0.000000000E+000
   0.13064852366628799E-007   0.457610440E-005   0.000000000E+000
   0.13095665697682168E-007   0.135495657E-005   0.000000000E+000
   0.13126479028735538E-007  -0.182452413E-005   0.000000000E+000
   0.13157292359788908E-007  -0.276076662E-005   0.000000000E+000
   0.13188105690842278E-007  -0.147475134E-005   0.000000000E+000
   0.13218919021895648E-007  -0.258899831E-006   0.000000000E+000
   0.13249732352949017E-007  -0.159980436E-005   0.000000000E+000
   0.13280545684002387E-007  -0.512735278E-005   0.000000000E+000
   0.13311359015055757E-007  -0.734562400E-005   0.000000000E+000
   0.13342172346109127E-007  -0.563986441E-005   0.000000000E+000
   0.13372985677162497E-007  -0.149388643E-005   0.000000000E+000
   0.13403799008215866E-007   0.164425478E-005   0.000000000E+000
   0.13434612339269236E-007   0.243883983E-005   0.000000000E+000
   0.13465425670322606E-007   0.209876680E-005   0.000000000E+000
   0.13496239001375976E-007   0.187801800E-005   0.000000000E+000
   0.13527052332429346E-007   0.185784086E-005   0.000000000E+000
   0.13557865663482715E-007   0.186517468E-005   0.000000000E+000
   0.13588678994536085E-007   0.213808767E-005   0.000000000E+000
